Entry_ID,Symbol,Signal_Date,Entry_Date,Entry_Open,Exit_Date,Exit_Price,Holding_Sessions,Gross_Return,Exit_Reason
MAZDOCK-2024-06-04,MAZDOCK,2024-06-04,2024-06-05,1323.6562065462067,2024-06-12,1571.6191865589872,5,0.1873318606345571,FIXED_HORIZON
MCX-2024-06-04,MCX,2024-06-04,2024-06-05,653.0240407902231,2024-06-12,736.7176367977831,5,0.12816311617912657,FIXED_HORIZON
MEDANTA-2024-06-04,MEDANTA,2024-06-04,2024-06-05,1115.4026222234625,2024-06-12,1234.5675470558092,5,0.10683579405148014,FIXED_HORIZON
MGL-2024-06-04,MGL,2024-06-04,2024-06-05,1226.7268112915965,2024-06-12,1346.321256959135,5,0.09749069195089977,FIXED_HORIZON
MINDACORP-2024-06-04,MINDACORP,2024-06-04,2024-06-05,420.19142261991414,2024-06-12,438.07189787507866,5,0.04255316575402435,FIXED_HORIZON
MMTC-2024-06-04,MMTC,2024-06-04,2024-06-05,68.05000305175781,2024-06-12,73.95999908447266,5,0.08684784375718224,FIXED_HORIZON
MOTHERSON-2024-06-04,MOTHERSON,2024-06-04,2024-06-05,93.54791487974258,2024-06-12,107.33392675367405,5,0.1473684570271141,FIXED_HORIZON
MOTILALOFS-2024-06-04,MOTILALOFS,2024-06-04,2024-06-05,528.5759541761646,2024-06-12,654.7156670367185,5,0.2386406567759114,FIXED_HORIZON
MRF-2024-06-04,MRF,2024-06-04,2024-06-05,122563.70290097433,2024-06-12,125798.23003146503,5,0.026390579379802714,FIXED_HORIZON
MSUMI-2024-06-04,MSUMI,2024-06-04,2024-06-05,41.32589423862026,2024-06-12,44.26221127158416,5,0.07105271614957154,FIXED_HORIZON
NAM-INDIA-2024-06-04,NAM-INDIA,2024-06-04,2024-06-05,531.1514469656458,2024-06-12,575.39064487867,5,0.08328923542570221,FIXED_HORIZON
NATCOPHARM-2024-06-04,NATCOPHARM,2024-06-04,2024-06-05,973.0015979643405,2024-06-12,1160.6872927094398,5,0.19289351131361432,FIXED_HORIZON
NATIONALUM-2024-06-04,NATIONALUM,2024-06-04,2024-06-05,149.49210237702385,2024-06-12,166.8601096815126,5,0.11618009933853268,FIXED_HORIZON
NAVINFLUOR-2024-06-04,NAVINFLUOR,2024-06-04,2024-06-05,3065.2987059644843,2024-06-12,3460.5006072512065,5,0.12892769651379643,FIXED_HORIZON
NBCC-2024-06-04,NBCC,2024-06-04,2024-06-05,88.25157269962499,2024-06-12,102.90589496628996,5,0.16605168404808768,FIXED_HORIZON
NCC-2024-06-04,NCC,2024-06-04,2024-06-05,261.45804931008684,2024-06-12,315.2022017301868,5,0.20555554729301861,FIXED_HORIZON
NHPC-2024-06-04,NHPC,2024-06-04,2024-06-05,95.04234333623907,2024-06-12,97.64650864380367,5,0.0274000536618888,FIXED_HORIZON
NIACL-2024-06-04,NIACL,2024-06-04,2024-06-05,199.92592217092147,2024-06-12,234.9373247332738,5,0.17512187605377294,FIXED_HORIZON
NLCINDIA-2024-06-04,NLCINDIA,2024-06-04,2024-06-05,201.3594943515026,2024-06-12,226.51974159447852,5,0.12495187934399055,FIXED_HORIZON
NMDC-2024-06-04,NMDC,2024-06-04,2024-06-05,73.50330864220616,2024-06-12,78.55665721677242,5,0.0687499470148285,FIXED_HORIZON
NSLNISP-2024-06-04,NSLNISP,2024-06-04,2024-06-05,56.900001525878906,2024-06-12,59.880001068115234,5,0.05237257403026585,FIXED_HORIZON
NTPC-2024-06-04,NTPC,2024-06-04,2024-06-05,324.1239038730297,2024-06-12,352.29402621183687,5,0.08691158536040078,FIXED_HORIZON
NYKAA-2024-06-04,NYKAA,2024-06-04,2024-06-05,156.8000030517578,2024-06-12,171.9499969482422,5,0.0966198571532142,FIXED_HORIZON
OFSS-2024-06-04,OFSS,2024-06-04,2024-06-05,6790.753973853462,2024-06-12,8000.261399080735,5,0.17811091815198377,FIXED_HORIZON
OIL-2024-06-04,OIL,2024-06-04,2024-06-05,382.5883009957405,2024-06-12,412.7976502418615,5,0.07896046263698309,FIXED_HORIZON
OLECTRA-2024-06-04,OLECTRA,2024-06-04,2024-06-05,1652.9611983954408,2024-06-12,1792.0946072914858,5,0.08417221712832967,FIXED_HORIZON
ONGC-2024-06-04,ONGC,2024-06-04,2024-06-05,222.51582592280224,2024-06-12,250.44293478742483,5,0.12550616905024725,FIXED_HORIZON
PATANJALI-2024-06-04,PATANJALI,2024-06-04,2024-06-05,421.33678503670023,2024-06-12,483.8994122010882,5,0.1484860315695875,FIXED_HORIZON
PCBL-2024-06-04,PCBL,2024-06-04,2024-06-05,210.65658505431264,2024-06-12,236.92896730556893,5,0.12471664365242896,FIXED_HORIZON
PETRONET-2024-06-04,PETRONET,2024-06-04,2024-06-05,258.54915541343127,2024-06-12,294.69042925552435,5,0.1397849232355899,FIXED_HORIZON
PFC-2024-06-04,PFC,2024-06-04,2024-06-05,403.13117545473904,2024-06-12,441.4770890850333,5,0.09512018907255038,FIXED_HORIZON
PNB-2024-06-04,PNB,2024-06-04,2024-06-05,111.06907729656831,2024-06-12,117.88255972963928,5,0.061344548806128385,FIXED_HORIZON
PNCINFRA-2024-06-04,PNCINFRA,2024-06-04,2024-06-05,482.7849885843669,2024-06-12,482.08734277731827,5,-0.0014450445302665038,FIXED_HORIZON
POLYCAB-2024-06-04,POLYCAB,2024-06-04,2024-06-05,6500.3726840726285,2024-06-12,6906.277136498947,5,0.06244325858744615,FIXED_HORIZON
POONAWALLA-2024-06-04,POONAWALLA,2024-06-04,2024-06-05,432.20001220703125,2024-06-12,442.0,5,0.022674658760246436,FIXED_HORIZON
POWERGRID-2024-06-04,POWERGRID,2024-06-04,2024-06-05,277.2869161546258,2024-06-12,299.3725485460228,5,0.07964902454712708,FIXED_HORIZON
PRAJIND-2024-06-04,PRAJIND,2024-06-04,2024-06-05,503.28715327060314,2024-06-12,603.9445469603829,5,0.19999992655417365,FIXED_HORIZON
PRESTIGE-2024-06-04,PRESTIGE,2024-06-04,2024-06-05,1500.9877653005462,2024-06-12,1861.322562101245,5,0.2400651125417721,FIXED_HORIZON
RAILTEL-2024-06-04,RAILTEL,2024-06-04,2024-06-05,356.50503535342,2024-06-12,410.56241948794224,5,0.1516314743799696,FIXED_HORIZON
RAMCOCEM-2024-06-04,RAMCOCEM,2024-06-04,2024-06-05,719.56122392846,2024-06-12,852.3980359917257,5,0.18460807454025985,FIXED_HORIZON
RAYMOND-2024-06-04,RAYMOND,2024-06-04,2024-06-05,2137.6250639305154,2024-06-12,2529.0323878692707,5,0.18310382421277516,FIXED_HORIZON
RBLBANK-2024-06-04,RBLBANK,2024-06-04,2024-06-05,226.29560762310203,2024-06-12,250.46540012545205,5,0.10680628208482545,FIXED_HORIZON
RCF-2024-06-04,RCF,2024-06-04,2024-06-05,136.1767009730893,2024-06-12,160.54980626082516,5,0.17898146388898328,FIXED_HORIZON
RECLTD-2024-06-04,RECLTD,2024-06-04,2024-06-05,422.66069075591673,2024-06-12,458.47942207053416,5,0.08474583063439534,FIXED_HORIZON
RELIANCE-2024-06-04,RELIANCE,2024-06-04,2024-06-05,1405.0560283617258,2024-06-12,1440.1330064471847,5,0.02496482515815268,FIXED_HORIZON
RENUKA-2024-06-04,RENUKA,2024-06-04,2024-06-05,39.349998474121094,2024-06-12,44.75,5,0.13723003139200296,FIXED_HORIZON
RITES-2024-06-04,RITES,2024-06-04,2024-06-05,295.0508578732436,2024-06-12,319.03546844414615,5,0.08128975032909924,FIXED_HORIZON
RKFORGE-2024-06-04,RKFORGE,2024-06-04,2024-06-05,637.2053912084824,2024-06-12,719.843002644993,5,0.12968755848061098,FIXED_HORIZON
RTNINDIA-2024-06-04,RTNINDIA,2024-06-04,2024-06-05,67.9000015258789,2024-06-12,75.30000305175781,5,0.10898381972875981,FIXED_HORIZON
RVNL-2024-06-04,RVNL,2024-06-04,2024-06-05,350.5296838539466,2024-06-12,384.061183657055,5,0.09565951572044251,FIXED_HORIZON
SAIL-2024-06-04,SAIL,2024-06-04,2024-06-05,135.9265829981215,2024-06-12,148.27464233876964,5,0.09084359415419718,FIXED_HORIZON
SBICARD-2024-06-04,SBICARD,2024-06-04,2024-06-05,677.6938719403498,2024-06-12,708.245290307576,5,0.04508144404456904,FIXED_HORIZON
SBILIFE-2024-06-04,SBILIFE,2024-06-04,2024-06-05,1336.594531344743,2024-06-12,1423.4083313528454,5,0.06495148526513828,FIXED_HORIZON
SBIN-2024-06-04,SBIN,2024-06-04,2024-06-05,761.4592351040986,2024-06-12,805.9961215652175,5,0.05848886507369011,FIXED_HORIZON
SCHAEFFLER-2024-06-04,SCHAEFFLER,2024-06-04,2024-06-05,4125.844902833868,2024-06-12,4347.086854013457,5,0.05362342899211425,FIXED_HORIZON
SHRIRAMFIN-2024-06-04,SHRIRAMFIN,2024-06-04,2024-06-05,433.78417711964846,2024-06-12,490.44758296087247,5,0.13062580156213222,FIXED_HORIZON
SHYAMMETL-2024-06-04,SHYAMMETL,2024-06-04,2024-06-05,546.7791406159835,2024-06-12,629.4856135795986,5,0.15126120735045,FIXED_HORIZON
SIEMENS-2024-06-04,SIEMENS,2024-06-04,2024-06-05,3853.333204567849,2024-06-12,4027.3751520423543,5,0.04516659687467239,FIXED_HORIZON
SJVN-2024-06-04,SJVN,2024-06-04,2024-06-05,121.81523112337207,2024-06-12,128.86795621888822,5,0.05789690690134863,FIXED_HORIZON
SYRMA-2024-06-04,SYRMA,2024-06-04,2024-06-05,450.0999390623543,2024-06-12,468.23311086305904,5,0.040286990125969924,FIXED_HORIZON
TANLA-2024-06-04,TANLA,2024-06-04,2024-06-05,828.1796829732492,2024-06-12,881.3925709308721,5,0.064252829490556,FIXED_HORIZON
TATACHEM-2024-06-04,TATACHEM,2024-06-04,2024-06-05,975.8042062825663,2024-06-12,1081.5468726958766,5,0.10836463476228353,FIXED_HORIZON
TATACOMM-2024-06-04,TATACOMM,2024-06-04,2024-06-05,1615.9250217531344,2024-06-12,1833.6394674877274,5,0.13473053687750447,FIXED_HORIZON
TATAPOWER-2024-06-04,TATAPOWER,2024-06-04,2024-06-05,410.10782507393003,2024-06-12,443.5458327335355,5,0.08153467360340572,FIXED_HORIZON
TEJASNET-2024-06-04,TEJASNET,2024-06-04,2024-06-05,1059.4916526198897,2024-06-12,1360.111010260652,5,0.28373924126480543,FIXED_HORIZON
THERMAX-2024-06-04,THERMAX,2024-06-04,2024-06-05,5406.719966554929,2024-06-12,5145.344745953254,5,-0.04834265917571079,FIXED_HORIZON
TITAGARH-2024-06-04,TITAGARH,2024-06-04,2024-06-05,1212.8953005925657,2024-06-12,1359.6406645062896,5,0.12098765972795067,FIXED_HORIZON
TMPV-2024-06-04,TMPV,2024-06-04,2024-06-05,903.9242667306272,2024-06-12,977.9102666539333,5,0.081849777294843,FIXED_HORIZON
TRENT-2024-06-04,TRENT,2024-06-04,2024-06-05,4674.389924028541,2024-06-12,4934.854473138291,5,0.055721613588725516,FIXED_HORIZON
TRIDENT-2024-06-04,TRIDENT,2024-06-04,2024-06-05,34.5915772026907,2024-06-12,36.907334071268686,5,0.06694568608446838,FIXED_HORIZON
TRIVENI-2024-06-04,TRIVENI,2024-06-04,2024-06-05,310.6831712793451,2024-06-12,366.80338333793577,5,0.18063486292964082,FIXED_HORIZON
TTML-2024-06-04,TTML,2024-06-04,2024-06-05,70.75,2024-06-12,76.54000091552734,5,0.08183746877070441,FIXED_HORIZON
UCOBANK-2024-06-04,UCOBANK,2024-06-04,2024-06-05,52.47823808955749,2024-06-12,54.56572100520445,5,0.03977806785518467,FIXED_HORIZON
ULTRACEMCO-2024-06-04,ULTRACEMCO,2024-06-04,2024-06-05,9671.100264737704,2024-06-12,10524.512681528311,5,0.0882435703724711,FIXED_HORIZON
UNIONBANK-2024-06-04,UNIONBANK,2024-06-04,2024-06-05,130.01883259407307,2024-06-12,134.54958019177744,5,0.03484685646924435,FIXED_HORIZON
USHAMART-2024-06-04,USHAMART,2024-06-04,2024-06-05,327.2634358316657,2024-06-12,366.29084071315583,5,0.11925378948097531,FIXED_HORIZON
VARROC-2024-06-04,VARROC,2024-06-04,2024-06-05,521.9909353433096,2024-06-12,662.9483490420731,5,0.2700380488524323,FIXED_HORIZON
VEDL-2024-06-04,VEDL,2024-06-04,2024-06-05,364.28138702007874,2024-06-12,388.84213727393984,5,0.06742246825942644,FIXED_HORIZON
VIPIND-2024-06-04,VIPIND,2024-06-04,2024-06-05,474.70001220703125,2024-06-12,485.5,5,0.022751184991035123,FIXED_HORIZON
WELSPUNLIV-2024-06-04,WELSPUNLIV,2024-06-04,2024-06-05,128.6394040113709,2024-06-12,139.5147719202567,5,0.08454149793732313,FIXED_HORIZON
YESBANK-2024-06-04,YESBANK,2024-06-04,2024-06-05,22.299999237060547,2024-06-12,23.75,5,0.06502245796177819,FIXED_HORIZON
ZEEL-2024-06-04,ZEEL,2024-06-04,2024-06-05,139.66782748536517,2024-06-12,161.0916454941199,5,0.15339121682120793,FIXED_HORIZON
PIDILITIND-2024-06-12,PIDILITIND,2024-06-12,2024-06-13,1520.730810425358,2024-06-21,1545.2587555252787,5,0.016129051198127575,FIXED_HORIZON
COROMANDEL-2024-06-21,COROMANDEL,2024-06-21,2024-06-24,1491.657601758424,2024-07-01,1572.1921405882492,5,0.053989963068527214,FIXED_HORIZON
TIINDIA-2024-06-21,TIINDIA,2024-06-21,2024-06-24,3978.2809696188774,2024-07-01,4237.517272468909,5,0.06516289443348855,FIXED_HORIZON
HAPPSTMNDS-2024-06-25,HAPPSTMNDS,2024-06-25,2024-06-26,814.2475079889884,2024-07-03,816.2001710684416,5,0.0023981198103704138,FIXED_HORIZON
UBL-2024-06-25,UBL,2024-06-25,2024-06-26,1949.6921627328238,2024-07-03,2015.0586270873766,5,0.033526556450291345,FIXED_HORIZON
ACI-2024-06-27,ACI,2024-06-27,2024-06-28,653.8373072273328,2024-07-05,728.5219942666741,5,0.11422518448213026,FIXED_HORIZON
EQUITASBNK-2024-06-27,EQUITASBNK,2024-06-27,2024-06-28,97.10395722326737,2024-07-05,92.61161009744646,5,-0.04626327550680387,FIXED_HORIZON
ANGELONE-2024-07-02,ANGELONE,2024-07-02,2024-07-03,227.13062226997639,2024-07-10,214.88777510848897,5,-0.0539022305276613,FIXED_HORIZON
HDFCBANK-2024-07-05,HDFCBANK,2024-07-05,2024-07-08,798.4723137874327,2024-07-15,787.8926346206944,5,-0.013249901072405645,FIXED_HORIZON
AUBANK-2024-07-08,AUBANK,2024-07-08,2024-07-09,640.2731354263982,2024-07-16,642.5827430157822,5,0.003607222389310216,FIXED_HORIZON
BANKBARODA-2024-07-08,BANKBARODA,2024-07-08,2024-07-09,247.4900940176696,2024-07-16,243.27630609067518,5,-0.017026087220661013,FIXED_HORIZON
DIVISLAB-2024-07-08,DIVISLAB,2024-07-08,2024-07-09,4425.518061300988,2024-07-16,4508.285550712586,5,0.01870232778741987,FIXED_HORIZON
J&KBANK-2024-07-08,J&KBANK,2024-07-08,2024-07-09,102.61962357210129,2024-07-16,109.54103222663684,5,0.06744722318799501,FIXED_HORIZON
RADICO-2024-07-08,RADICO,2024-07-08,2024-07-09,1630.2038865987279,2024-07-16,1674.9111852885146,5,0.027424360263957226,FIXED_HORIZON
TITAN-2024-07-08,TITAN,2024-07-08,2024-07-09,3150.151835479823,2024-07-16,3207.739121645585,5,0.01828079698164453,FIXED_HORIZON
RITES-2024-07-09,RITES,2024-07-09,2024-07-10,350.6782426362119,2024-07-18,350.02051392234233,5,-0.0018755903101519422,FIXED_HORIZON
BANDHANBNK-2024-07-10,BANDHANBNK,2024-07-10,2024-07-11,188.9946898892466,2024-07-19,190.99333113983923,5,0.01057511854837756,FIXED_HORIZON
BLUESTARCO-2024-07-10,BLUESTARCO,2024-07-10,2024-07-11,1704.2810744380438,2024-07-19,1665.8885627144052,5,-0.022527100898716346,FIXED_HORIZON
BSE-2024-07-10,BSE,2024-07-10,2024-07-11,752.9685570351281,2024-07-19,757.608302807628,5,0.0061619382763726804,FIXED_HORIZON
HINDCOPPER-2024-07-10,HINDCOPPER,2024-07-10,2024-07-11,334.26797305310555,2024-07-19,314.85570287393864,5,-0.05807397580408591,FIXED_HORIZON
IEX-2024-07-10,IEX,2024-07-10,2024-07-11,170.55236596152045,2024-07-19,165.52768520535224,5,-0.029461219888921808,FIXED_HORIZON
M&M-2024-07-10,M&M,2024-07-10,2024-07-11,2707.535917202375,2024-07-19,2768.4023957439463,5,0.022480395607997306,FIXED_HORIZON
MCX-2024-07-10,MCX,2024-07-10,2024-07-11,739.3774849210174,2024-07-19,798.9246179966044,5,0.08053684929552318,FIXED_HORIZON
DELHIVERY-2024-07-11,DELHIVERY,2024-07-11,2024-07-12,378.95001220703125,2024-07-22,374.29998779296875,5,-0.012270812150078636,FIXED_HORIZON
TATAELXSI-2024-07-11,TATAELXSI,2024-07-11,2024-07-12,6760.903133229387,2024-07-22,6779.311422073187,5,0.002722755892378359,FIXED_HORIZON
TIINDIA-2024-07-11,TIINDIA,2024-07-11,2024-07-12,4236.220967209912,2024-07-22,3978.2805640101074,5,-0.060889270223713265,FIXED_HORIZON
SUNDARMFIN-2024-07-15,SUNDARMFIN,2024-07-15,2024-07-16,4179.5951110901815,2024-07-24,4484.830448199929,5,0.07302988184186399,FIXED_HORIZON
JIOFIN-2024-07-16,JIOFIN,2024-07-16,2024-07-18,344.25570201820165,2024-07-25,331.70470128279504,5,-0.03645836702725991,FIXED_HORIZON
JWL-2024-07-16,JWL,2024-07-16,2024-07-18,662.0510922422029,2024-07-25,626.8291775029186,5,-0.05320120327873257,FIXED_HORIZON
LTTS-2024-07-16,LTTS,2024-07-16,2024-07-18,4732.838529511455,2024-07-25,5000.211203241024,5,0.05649309015348325,FIXED_HORIZON
ABB-2024-07-18,ABB,2024-07-18,2024-07-19,7703.8882770467,2024-07-26,7507.829077244944,5,-0.02544938253919171,FIXED_HORIZON
APARINDS-2024-07-18,APARINDS,2024-07-18,2024-07-19,8487.276998152156,2024-07-26,7938.865117922317,5,-0.06461576314161055,FIXED_HORIZON
AWL-2024-07-18,AWL,2024-07-18,2024-07-19,323.31106744084053,2024-07-26,323.7587558452092,5,0.0013846986677947815,FIXED_HORIZON
CGPOWER-2024-07-18,CGPOWER,2024-07-18,2024-07-19,687.1131180639304,2024-07-26,729.9331934418228,5,0.062318815129808636,FIXED_HORIZON
DIXON-2024-07-18,DIXON,2024-07-18,2024-07-19,11936.269209474644,2024-07-26,10961.201679750626,5,-0.08168947202950472,FIXED_HORIZON
FINCABLES-2024-07-18,FINCABLES,2024-07-18,2024-07-19,1549.6961344943666,2024-07-26,1516.845438920262,5,-0.021198152878417642,FIXED_HORIZON
HAL-2024-07-18,HAL,2024-07-18,2024-07-19,4893.009260992266,2024-07-26,4736.745812545745,5,-0.031936062269956045,FIXED_HORIZON
INDIANB-2024-07-18,INDIANB,2024-07-18,2024-07-19,543.2418055833216,2024-07-26,544.196495724495,5,0.0017573944629467597,FIXED_HORIZON
ITI-2024-07-18,ITI,2024-07-18,2024-07-19,304.29998779296875,2024-07-26,305.0,5,0.002300401692777898,FIXED_HORIZON
KEI-2024-07-18,KEI,2024-07-18,2024-07-19,4255.001969922728,2024-07-26,4240.9818849253315,5,-0.0032949655714614723,FIXED_HORIZON
NATIONALUM-2024-07-18,NATIONALUM,2024-07-18,2024-07-19,173.8618993300969,2024-07-26,167.45117531113308,5,-0.03687250653343144,FIXED_HORIZON
RATNAMANI-2024-07-18,RATNAMANI,2024-07-18,2024-07-19,3475.042892582859,2024-07-26,3487.4150608248947,5,0.0035602922393973557,FIXED_HORIZON
SIEMENS-2024-07-18,SIEMENS,2024-07-18,2024-07-19,4147.748624670893,2024-07-26,4005.051925102219,5,-0.034403410737071094,FIXED_HORIZON
TRENT-2024-07-18,TRENT,2024-07-18,2024-07-19,5297.608746928956,2024-07-26,5349.002994048027,5,0.00970140483644899,FIXED_HORIZON
ZEEL-2024-07-18,ZEEL,2024-07-18,2024-07-19,138.93910642661075,2024-07-26,136.51010860038534,5,-0.017482463279756555,FIXED_HORIZON
APOLLOTYRE-2024-07-19,APOLLOTYRE,2024-07-19,2024-07-22,511.9378672825788,2024-07-29,544.178282280988,5,0.06297720301400012,FIXED_HORIZON
ASTERDM-2024-07-19,ASTERDM,2024-07-19,2024-07-22,310.87119004871084,2024-07-29,325.728279628859,5,0.04779178661689487,FIXED_HORIZON
BORORENEW-2024-07-19,BORORENEW,2024-07-19,2024-07-22,470.1499938964844,2024-07-29,543.0,5,0.15495056269118113,FIXED_HORIZON
BPCL-2024-07-19,BPCL,2024-07-19,2024-07-22,271.61394979875456,2024-07-29,297.34395895349905,5,0.09473007249373055,FIXED_HORIZON
CHENNPETRO-2024-07-19,CHENNPETRO,2024-07-19,2024-07-22,976.7025135348807,2024-07-29,962.5939583284348,5,-0.014445089483167362,FIXED_HORIZON
CUMMINSIND-2024-07-19,CUMMINSIND,2024-07-19,2024-07-22,3444.9383459910127,2024-07-29,3624.7165208674623,5,0.05218618065709757,FIXED_HORIZON
DALBHARAT-2024-07-19,DALBHARAT,2024-07-19,2024-07-22,1785.023947670388,2024-07-29,1804.8357220994842,5,0.011098884390291941,FIXED_HORIZON
DLF-2024-07-19,DLF,2024-07-19,2024-07-22,794.558221580067,2024-07-29,812.9830211613328,5,0.023188734419770984,FIXED_HORIZON
EIHOTEL-2024-07-19,EIHOTEL,2024-07-19,2024-07-22,393.26096732928806,2024-07-29,420.6517746203261,5,0.06965046004197761,FIXED_HORIZON
EXIDEIND-2024-07-19,EXIDEIND,2024-07-19,2024-07-22,532.6421014216984,2024-07-29,551.4529333700495,5,0.03531608165810085,FIXED_HORIZON
FINPIPE-2024-07-19,FINPIPE,2024-07-19,2024-07-22,308.2898044087204,2024-07-29,319.99700325554915,5,0.03797465462499616,FIXED_HORIZON
HAVELLS-2024-07-19,HAVELLS,2024-07-19,2024-07-22,1742.715576509108,2024-07-29,1828.4716210102035,5,0.049208284849829864,FIXED_HORIZON
HINDPETRO-2024-07-19,HINDPETRO,2024-07-19,2024-07-22,304.6682339396427,2024-07-29,344.01620134666575,5,0.12915021332620524,FIXED_HORIZON
IOB-2024-07-19,IOB,2024-07-19,2024-07-22,64.0999984741211,2024-07-29,68.91000366210938,5,0.07503908428219708,FIXED_HORIZON
JINDALSAW-2024-07-19,JINDALSAW,2024-07-19,2024-07-22,267.52614448796083,2024-07-29,285.19758132408407,5,0.06605499013917293,FIXED_HORIZON
JINDALSTEL-2024-07-19,JINDALSTEL,2024-07-19,2024-07-22,936.4944470564536,2024-07-29,973.7752354073334,5,0.039808872832144404,FIXED_HORIZON
JSL-2024-07-19,JSL,2024-07-19,2024-07-22,735.6939810422889,2024-07-29,756.2891121160598,5,0.02799415464102739,FIXED_HORIZON
JSWINFRA-2024-07-19,JSWINFRA,2024-07-19,2024-07-22,318.62039468784013,2024-07-29,345.0726402214284,5,0.08302119379239414,FIXED_HORIZON
JSWSTEEL-2024-07-19,JSWSTEEL,2024-07-19,2024-07-22,868.1621111425791,2024-07-29,902.2738288275162,5,0.03929187561530778,FIXED_HORIZON
LAURUSLABS-2024-07-19,LAURUSLABS,2024-07-19,2024-07-22,438.9397493006613,2024-07-29,448.20260261484896,5,0.0211027899135261,FIXED_HORIZON
MCX-2024-07-19,MCX,2024-07-19,2024-07-22,757.3210196002219,2024-07-29,828.6981861992722,5,0.09424955171154381,FIXED_HORIZON
MRF-2024-07-19,MRF,2024-07-19,2024-07-22,127513.56525084391,2024-07-29,138414.92596277682,5,0.08549177250661777,FIXED_HORIZON
MRPL-2024-07-19,MRPL,2024-07-19,2024-07-22,208.47413673642987,2024-07-29,209.45349237449324,5,0.004697732070724658,FIXED_HORIZON
PERSISTENT-2024-07-19,PERSISTENT,2024-07-19,2024-07-22,4524.033518688998,2024-07-29,4761.1196204452,5,0.052405911843223185,FIXED_HORIZON
PIDILITIND-2024-07-19,PIDILITIND,2024-07-19,2024-07-22,1540.3530935069375,2024-07-29,1549.3346767285268,5,0.005830859988823045,FIXED_HORIZON
RRKABEL-2024-07-19,RRKABEL,2024-07-19,2024-07-22,1705.395439933549,2024-07-29,1754.248930060619,5,0.028646429433969667,FIXED_HORIZON
SWSOLAR-2024-07-19,SWSOLAR,2024-07-19,2024-07-22,630.2000122070312,2024-07-29,694.0,5,0.101237680985651,FIXED_HORIZON
SYNGENE-2024-07-19,SYNGENE,2024-07-19,2024-07-22,746.2863869441355,2024-07-29,782.2645937070741,5,0.048209651673080556,FIXED_HORIZON
TATACOMM-2024-07-19,TATACOMM,2024-07-19,2024-07-22,1742.9456272605485,2024-07-29,1850.2533042002576,5,0.061566852838873976,FIXED_HORIZON
TATAPOWER-2024-07-19,TATAPOWER,2024-07-19,2024-07-22,410.03105769085454,2024-07-29,441.598540968696,5,0.07698802977417851,FIXED_HORIZON
TATASTEEL-2024-07-19,TATASTEEL,2024-07-19,2024-07-22,151.66249305680057,2024-07-29,157.69451536236318,5,0.0397726701176111,FIXED_HORIZON
UCOBANK-2024-07-19,UCOBANK,2024-07-19,2024-07-22,53.40061169838643,2024-07-29,56.31337265607178,5,0.05454546053024645,FIXED_HORIZON
ZENSARTECH-2024-07-19,ZENSARTECH,2024-07-19,2024-07-22,710.757905563352,2024-07-29,780.684225345068,5,0.09838275344442615,FIXED_HORIZON
BLUEDART-2024-07-22,BLUEDART,2024-07-22,2024-07-23,7781.827516095272,2024-07-30,7693.95832692225,5,-0.011291587868181407,FIXED_HORIZON
JUBLPHARMA-2024-07-22,JUBLPHARMA,2024-07-22,2024-07-23,707.2552311721859,2024-07-30,713.9526044380352,5,0.009469528072276523,FIXED_HORIZON
KOTAKBANK-2024-07-22,KOTAKBANK,2024-07-22,2024-07-23,352.78348138771736,2024-07-30,357.74918004595776,5,0.014075768623596607,FIXED_HORIZON
PHOENIXLTD-2024-07-22,PHOENIXLTD,2024-07-22,2024-07-23,1853.362638343126,2024-07-30,1808.9476111173035,5,-0.023964563818729356,FIXED_HORIZON
RELIANCE-2024-07-22,RELIANCE,2024-07-22,2024-07-23,1483.1146576505776,2024-07-30,1498.9488223237445,5,0.010676291675419058,FIXED_HORIZON
TEJASNET-2024-07-22,TEJASNET,2024-07-22,2024-07-23,1317.1654401102514,2024-07-30,1288.319114238065,5,-0.02190030575792512,FIXED_HORIZON
WIPRO-2024-07-22,WIPRO,2024-07-22,2024-07-23,235.41119552211305,2024-07-30,243.0110692688597,5,0.03228339981830963,FIXED_HORIZON
BEL-2024-07-23,BEL,2024-07-23,2024-07-24,297.65378098141724,2024-07-31,314.77505212781585,5,0.057520758143729145,FIXED_HORIZON
HINDALCO-2024-07-23,HINDALCO,2024-07-23,2024-07-24,641.206159455382,2024-07-31,654.9532693643064,5,0.021439453920094387,FIXED_HORIZON
IRCON-2024-07-23,IRCON,2024-07-23,2024-07-24,286.24979480998684,2024-07-31,286.92961350944523,5,0.002374914189579247,FIXED_HORIZON
IRCTC-2024-07-23,IRCTC,2024-07-23,2024-07-24,948.2662862623954,2024-07-31,963.1513569252298,5,0.01569714211975648,FIXED_HORIZON
LICI-2024-07-23,LICI,2024-07-23,2024-07-24,525.5486000858715,2024-07-31,572.847928560643,5,0.08999991336109181,FIXED_HORIZON
LT-2024-07-23,LT,2024-07-23,2024-07-24,3482.1949818901894,2024-07-31,3705.952149876589,5,0.06425750687428211,FIXED_HORIZON
MANAPPURAM-2024-07-23,MANAPPURAM,2024-07-23,2024-07-24,196.99242535669023,2024-07-31,208.0865763970727,5,0.05631765292647417,FIXED_HORIZON
MUTHOOTFIN-2024-07-23,MUTHOOTFIN,2024-07-23,2024-07-24,1699.7500119097272,2024-07-31,1771.5567494357756,5,0.04224546964136877,FIXED_HORIZON
