Effective_Date,Symbol,Canonical_Symbol,Action,Press_Release_Date,Source_URL,Notes
2026-03-30,GALLANTT,GALLANTT,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,GROWW,GROWW,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,HDBFS,HDBFS,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ICICIAMC,ICICIAMC,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,JAINREC,JAINREC,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,LENSKART,LENSKART,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,LGEINDIA,LGEINDIA,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,MEESHO,MEESHO,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PARADEEP,PARADEEP,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PINELABS,PINELABS,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PIRAMALFIN,PIRAMALFIN,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,PWL,PWL,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,SPLPETRO,SPLPETRO,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TATACAP,TATACAP,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TEGA,TEGA,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TENNIND,TENNIND,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TMCV,TMCV,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,TRAVELFOOD,TRAVELFOOD,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,URBANCO,URBANCO,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-03-30,ZYDUSWELL,ZYDUSWELL,INCLUDE,2026-02-23,https://www.niftyindices.com/Press_Release/ind_prs23022026.pdf,Semi-annual Nifty 500 review.
2026-04-30,DUMMYVEDL1,DUMMYVEDL1,INCLUDE,2026-04-23,https://www.niftyindices.com/Press_Release/ind_prs23042026.pdf,Vedanta demerger dummy constituents.
2026-04-30,DUMMYVEDL2,DUMMYVEDL2,INCLUDE,2026-04-23,https://www.niftyindices.com/Press_Release/ind_prs23042026.pdf,Vedanta demerger dummy constituents.
2026-04-30,DUMMYVEDL3,DUMMYVEDL3,INCLUDE,2026-04-23,https://www.niftyindices.com/Press_Release/ind_prs23042026.pdf,Vedanta demerger dummy constituents.
2026-04-30,DUMMYVEDL4,DUMMYVEDL4,INCLUDE,2026-04-23,https://www.niftyindices.com/Press_Release/ind_prs23042026.pdf,Vedanta demerger dummy constituents.
2026-05-12,GSPL,GSPL,EXCLUDE,2026-05-04,https://www.niftyindices.com/Press_Release/ind_prs04052026.pdf,Gujarat State Petronet amalgamation.
2026-05-12,CIEINDIA,CIEINDIA,INCLUDE,2026-05-04,https://www.niftyindices.com/Press_Release/ind_prs04052026.pdf,Gujarat State Petronet amalgamation.
2026-06-19,DUMMYVEDL2,DUMMYVEDL2,EXCLUDE,2026-06-17,https://www.niftyindices.com/Press_Release/ind_prs17062026.pdf,Vedanta Power and Iron and Steel exclusions after listing.
2026-06-19,DUMMYVEDL4,DUMMYVEDL4,EXCLUDE,2026-06-17,https://www.niftyindices.com/Press_Release/ind_prs17062026.pdf,Vedanta Power and Iron and Steel exclusions after listing.
2026-06-23,DUMMYVEDL1,DUMMYVEDL1,EXCLUDE,2026-06-19,https://www.niftyindices.com/Press_Release/ind_prs19062026.pdf,Vedanta Aluminium exclusion after listing.
2026-06-24,DUMMYVEDL3,DUMMYVEDL3,EXCLUDE,2026-06-22,https://www.niftyindices.com/Press_Release/ind_prs22062026.pdf,Vedanta Oil and Gas exclusion after listing.
2026-07-17,JBCHEPHARM,JBCHEPHARM,EXCLUDE,2026-07-13,https://www.niftyindices.com/Press_Release/ind_prs13072026_1.pdf,J.B. Chemicals amalgamation.
2026-07-17,PFOCUS,PFOCUS,INCLUDE,2026-07-13,https://www.niftyindices.com/Press_Release/ind_prs13072026_1.pdf,J.B. Chemicals amalgamation.
