Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage,Seed_Composite_RS,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk,Exit_Date,Exit_Price,Exit_Reason,Return,Exit_Signal_Date,Holding_Sessions,Breadth_Matched_Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime,M1_Regime,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,SMA50_Breadth_Coverage,Nifty500_SMA50,Base_Net_Return,Stress_Net_Return,Severe_Net_Return
EIDPARRY-2024-09-16,EIDPARRY,2024-09-06,2024-09-16,6,844.9500122070312,27.91222246753476,26.847242460194536,800.2999877929688,1.599658517554301,836.25,815.4000244140625,822.6750030517578,797.27,660.1739999389648,344411545.3473511,77.079107505071,68.35699797160242,76.26774847870182,73.34685598377281,0.9820717131474104,1.619004735206112,True,0.9820717131474104,74.68559837728195,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-17,836.2999877929688,793.5881771779201,42.71181061504865,2024-09-18,826.4500122070312,SMA20,-0.0117780410495186,2024-09-17,1,2024-09-16,502,495,493,307,62.27180527383367,489,404,82.61758691206545,0.9741035856573704,True,23968.19921875,20994.64502929688,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820717131474104,23265.6679296875,-0.0157780410495186,-0.0177780410495186,-0.0197780410495186
EIDPARRY-2025-07-10,EIDPARRY,2025-07-03,2025-07-10,5,1114.699951171875,38.64474833409573,36.57442492295646,1054.5999755859375,1.5551912789379487,1109.800048828125,1091.9000244140625,1037.5524993896483,979.352000732422,856.2895007324219,249258845.2905273,92.35412474849096,92.1529175050302,89.33601609657947,91.3682092555332,0.994,1.046552354396375,True,0.9920159680638724,90.98591549295774,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-07-11,1111.0,1045.4563693551984,65.54363064480162,2025-08-08,1135.0,SMA20,0.0216021602160216,2025-08-07,20,2025-07-10,500,497,497,379,76.25754527162978,479,303,63.25678496868476,0.958,True,23471.400390625,22295.232734375,STRONG_MOMENTUM,POINT_IN_TIME,500,497,479,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.994,22925.6209765625,0.0176021602160216,0.015602160216021599,0.013602160216021598
EIHOTEL-2024-04-22,EIHOTEL,2024-04-09,2024-04-22,7,485.1734313964844,22.49548773283396,24.28218217933607,430.3424172867238,2.4374227738894656,472.8624267578125,451.6024396032284,455.0435623168945,421.9906524658203,282.83923446655274,376400611.5658417,85.86065573770492,99.59016393442624,97.3360655737705,94.79508196721312,0.9740518962075848,0.7868666488500572,True,0.9740518962075848,96.45491803278688,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-23,476.4716995742172,424.27187174188975,52.1998278323274,2024-04-25,453.23400176179086,SMA20,-0.0487703631363456,2024-04-24,2,2024-04-22,501,493,492,278,56.50406504065041,479,367,76.61795407098121,0.9560878243512974,True,20574.849609375,18317.231513671875,NORMAL,POINT_IN_TIME,501,492,479,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20216.8351171875,-0.0527703631363456,-0.0547703631363456,-0.0567703631363456
ELECON-2024-04-29,ELECON,2024-04-19,2024-04-29,6,578.2168579101562,24.85458864533756,25.18441294606649,551.9894573842586,1.0552337397391465,574.4983520507812,567.9043998188602,519.3205154418945,490.4483483886719,444.2489710998535,191243972.73376465,91.59836065573772,63.729508196721305,75.40983606557377,75.59426229508196,0.9740518962075848,1.3449770446965574,True,0.9740518962075848,82.39754098360656,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-30,575.118125776492,545.693354147742,29.424771628750023,2024-05-07,525.5389651454944,SMA20,-0.08620691716864,2024-05-06,4,2024-04-29,501,493,492,358,72.76422764227642,479,381,79.54070981210856,0.9560878243512974,True,20992.19921875,18432.90201171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20299.5730859375,-0.09020691716864,-0.09220691716864,-0.09420691716863999
ELGIEQUIP-2024-07-08,ELGIEQUIP,2024-06-24,2024-07-08,10,760.3094482421875,30.03283743235207,26.430570198804123,698.8284132768996,2.047127085603277,732.830810546875,731.4469514020012,697.8992401123047,652.4091760253906,579.8582868957519,143914011.4831543,87.0182555780933,77.079107505071,69.97971602434076,77.93103448275862,0.9820717131474104,0.5889460059625318,True,0.9780876494023903,75.25458248472505,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-07-09,739.3545150470677,692.2207707271986,47.13374431986915,2024-07-11,708.9105106300626,SMA20,-0.0411764637902657,2024-07-10,2,2024-07-08,502,493,493,408,82.75862068965517,484,416,85.9504132231405,0.9641434262948207,True,22971.150390625,19549.66376953125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820717131474104,21580.0141015625,-0.0451764637902657,-0.047176463790265695,-0.0491764637902657
EMAMILTD-2023-08-31,EMAMILTD,2023-08-22,2023-08-31,7,509.3966064453125,15.039254001522398,15.738789926091126,480.6395748781508,1.9121315169123847,496.2005004882813,494.26134065481335,481.4980316162109,434.1950915527344,392.5799221801758,250897335.2019043,86.12244897959184,86.53061224489797,70.40816326530613,81.57142857142857,0.9760956175298804,1.2406342211905417,True,0.9741035856573704,87.50511247443762,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-09-01,515.5452245344018,476.704877396628,38.84034713777373,2023-09-22,496.6261925012839,SMA20,-0.0366971336999659,2023-09-21,14,2023-08-31,502,492,491,365,74.33808553971487,483,421,87.16356107660455,0.9621513944223108,True,16924.30078125,15638.749018554689,STRONG_MOMENTUM,POINT_IN_TIME,502,491,483,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16749.742109375,-0.0406971336999659,-0.042697133699965896,-0.0446971336999659
EMAMILTD-2024-07-01,EMAMILTD,2024-06-18,2024-07-01,9,712.3856201171875,32.93393612760684,34.76487480950409,655.0157810368636,1.741967278312467,693.5347900390625,684.2537452405185,676.8745269775391,564.7043377685546,496.4627894592285,474920855.8904114,83.130081300813,96.34146341463416,77.23577235772358,86.64634146341463,0.9800796812749004,15.452178218256869,True,0.9780876494023903,91.83299389002038,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-07-02,706.9034755149744,646.3245623344876,60.57891318048678,2024-08-05,739.5556604494727,SMA20,0.0461904433426521,2024-08-02,23,2024-07-01,502,493,493,408,82.75862068965517,484,419,86.57024793388429,0.9641434262948207,True,22727.599609375,19406.23626953125,STRONG_MOMENTUM,POINT_IN_TIME,502,493,484,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820717131474104,21345.335078125,0.042190443342652095,0.0401904433426521,0.0381904433426521
EMAMILTD-2024-09-03,EMAMILTD,2024-08-28,2024-09-03,4,807.6492919921875,27.61400650268589,27.454926486904377,759.8010044767391,1.7327542640650295,790.9144287109375,788.6542071783874,778.0410736083984,751.3028161621094,555.2053833007812,403738249.29245,69.5740365111562,80.93306288032454,96.14604462474644,82.08924949290062,0.9820717131474104,1.1907884622207503,True,0.9801192842942346,90.6896551724138,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-04,778.9404132424423,752.937272855013,26.003140387429312,2024-09-12,788.654240782444,SMA20,0.0124705656233274,2024-09-11,6,2024-09-03,502,493,493,301,61.05476673427992,489,411,84.04907975460122,0.9741035856573704,True,23788.44921875,20707.80728515625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820717131474104,23063.5529296875,0.0084705656233274,0.006470565623327399,0.004470565623327399
ENDURANCE-2024-01-17,ENDURANCE,2024-01-05,2024-01-17,8,2092.61279296875,82.3986177303763,103.72666594917489,1893.283410543905,2.419086483672429,2019.1002197265625,2002.143255283338,1910.3192993164064,1754.1877978515624,1572.2679553222656,277922889.9091797,91.02040816326532,81.83673469387756,48.16326530612245,74.48979591836735,0.9780439121756488,3.4810527373309523,True,0.9780439121756488,78.30612244897961,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-18,2026.3671800004367,1867.351744056612,159.0154359438252,2024-01-29,1967.8836822044448,SMA20,-0.0288612539589095,2024-01-25,5,2024-01-17,501,491,491,378,76.9857433808554,489,428,87.52556237218813,0.9760479041916168,True,19487.599609375,16893.240981445313,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,18552.6899609375,-0.0328612539589095,-0.0348612539589095,-0.036861253958909504
ENDURANCE-2025-07-14,ENDURANCE,2025-07-01,2025-07-14,9,2861.413330078125,124.26703534032784,108.67537902009482,2581.27349301039,2.2543374942559864,2670.453857421875,2633.1546881699264,2626.0571533203124,2431.8292431640625,2187.0053118896485,460419691.0053711,92.35412474849096,92.95774647887325,90.14084507042254,91.93158953722336,0.994,0.4282214191450383,True,0.9900199600798404,94.51612903225806,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-07-15,2702.396242462982,2554.1046482553666,148.29159420761562,2025-07-21,2658.053994651176,SMA20,-0.0164084922540421,2025-07-18,4,2025-07-14,500,497,497,337,67.80684104627767,479,294,61.37787056367432,0.958,True,23309.05078125,22289.428486328125,STRONG_MOMENTUM,POINT_IN_TIME,500,497,479,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.994,22973.43296875,-0.0204084922540421,-0.022408492254042102,-0.0244084922540421
ENDURANCE-2025-09-16,ENDURANCE,2025-09-10,2025-09-16,4,3028.728515625,102.39460107415483,102.0205592506072,2815.7055810256447,2.080411783088863,2910.21630859375,2883.725627057649,2891.5532836914062,2711.5657080078126,2268.165355834961,466446978.55322266,87.72635814889335,90.14084507042254,91.34808853118712,89.77867203219316,0.9920159680638724,1.931579271294929,True,0.9920159680638724,95.71428571428572,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-09-17,2920.972205346294,2790.200441212993,130.77176413330062,2025-09-18,2878.1484812311974,SMA20,-0.0146607776810459,2025-09-17,1,2025-09-16,501,497,497,294,59.15492957746479,487,331,67.96714579055441,0.9720558882235528,True,23369.30078125,22249.04400390625,NORMAL,POINT_IN_TIME,501,497,487,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9920159680638723,23023.013046875,-0.0186607776810459,-0.0206607776810459,-0.0226607776810459
ENGINERSIN-2023-09-11,ENGINERSIN,2023-09-04,2023-09-11,5,156.4445343017578,5.744252324047861,5.432381098743206,148.96305144195452,1.30242935681684,153.91896057128906,151.67924810643308,149.23162307739258,137.52150131225585,95.6450855255127,542331010.77005,59.795918367346935,92.6530612244898,96.93877551020408,84.08163265306122,0.9780439121756488,2.482493794189955,True,0.9760956175298804,90.10204081632652,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-09-12,155.34851552590905,147.6049561672687,7.74355935864034,2023-09-13,140.7667474027931,SMA20,-0.0938648694115393,2023-09-12,1,2023-09-11,501,491,491,431,87.78004073319755,487,455,93.42915811088297,0.9720558882235528,True,17653.349609375,15699.04951171875,STRONG_MOMENTUM,POINT_IN_TIME,501,491,487,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,16909.5040625,-0.09786486941153931,-0.09986486941153931,-0.1018648694115393
ENGINERSIN-2025-07-22,ENGINERSIN,2025-07-11,2025-07-22,7,244.96124267578125,7.753890206738744,7.369596089886326,228.0157655062127,2.185416186940796,236.85516357421875,233.64795189086607,235.5727722167969,221.23268493652344,184.89206245422363,800001369.386734,64.98993963782696,90.74446680080484,93.7625754527163,83.9235412474849,0.9920159680638724,1.063953924399681,True,0.994,96.23742454728372,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-07-23,237.55919963199617,226.17336648374112,11.385833148255044,2025-07-24,235.5058040997271,SMA20,-0.0086437213774502,2025-07-23,1,2025-07-22,501,497,497,312,62.77665995975856,479,314,65.55323590814196,0.9560878243512974,True,23320.900390625,22259.40573242188,STRONG_MOMENTUM,POINT_IN_TIME,501,497,479,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9920159680638723,23131.5809375,-0.0126437213774502,-0.0146437213774502,-0.0166437213774502
ERIS-2023-08-18,ERIS,2023-08-09,2023-08-18,6,829.019287109375,24.769929789778583,25.63848453281632,782.3363204936243,1.8846628558073124,821.1564331054688,805.1338459517458,788.2928253173828,723.710517578125,654.7588513183593,124835825.74737547,85.48057259713701,86.29856850715747,68.50715746421268,80.7157464212679,0.9741035856573704,0.873099285146942,True,0.9741035856573704,82.29038854805725,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-21,825.8543598394803,775.9266993604202,49.92766047906002,2023-08-29,797.8148898730952,SMA20,-0.0339520759711615,2023-08-28,6,2023-08-18,502,491,491,307,62.52545824847251,483,391,80.95238095238095,0.9621513944223108,True,16757.69921875,15574.669506835937,STRONG_MOMENTUM,POINT_IN_TIME,502,491,483,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16595.48607421875,-0.0379520759711615,-0.039952075971161495,-0.0419520759711615
ESCORTS-2023-08-08,ESCORTS,2023-08-02,2023-08-08,4,2523.189697265625,65.83969603402407,63.89472287828367,2456.8171557410774,1.0080930733678992,2517.460205078125,2515.0815942171503,2371.83349609375,2225.585283203125,2049.3611346435546,480209240.89941406,82.82208588957054,78.52760736196319,63.59918200408998,75.33742331288343,0.9741035856573704,0.8475247524752475,True,0.9741035856573704,81.24744376278119,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-09,2531.5410044068326,2440.8434750215065,90.6975293853261,2023-09-22,3029.750746289985,SMA20,0.1968009765656109,2023-09-21,30,2023-08-08,502,491,491,375,76.37474541751527,483,403,83.4368530020704,0.9621513944223108,True,16949.25,15514.05474609375,STRONG_MOMENTUM,POINT_IN_TIME,502,491,483,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16452.2780859375,0.1928009765656109,0.1908009765656109,0.1888009765656109
ESCORTS-2023-09-06,ESCORTS,2023-08-30,2023-09-06,5,3158.66064453125,92.87009961234978,99.10271371741516,2938.4694882813374,2.370958544989348,3061.116455078125,3026.1089037860934,2829.855029296875,2515.3627392578123,2138.6925915527345,1683923399.8724363,94.6938775510204,91.83673469387756,84.6938775510204,90.55102040816324,0.9760956175298804,0.932517362610673,True,0.9760956175298804,93.89795918367346,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-09-07,3061.698800911977,2913.693809851984,148.00499105999324,2023-09-22,3029.750746289985,SMA20,-0.0104347477330153,2023-09-21,10,2023-09-06,502,492,491,401,81.67006109979633,485,446,91.95876288659794,0.9661354581673308,True,17284.599609375,15669.427514648438,STRONG_MOMENTUM,POINT_IN_TIME,502,491,485,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16836.39208984375,-0.0144347477330153,-0.0164347477330153,-0.018434747733015303
ESCORTS-2024-05-27,ESCORTS,2024-05-21,2024-05-27,4,3774.95263671875,101.49764275521235,95.31287184254508,3659.055051215019,1.1418746520374652,3743.48974609375,3726.981623009705,3496.2374755859373,3103.626015625,2976.0014208984376,968259648.892578,91.22448979591836,88.57142857142857,51.83673469387755,78.34693877551021,0.9780439121756488,0.7740409003422707,True,0.9780439121756488,81.0612244897959,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-28,3743.4898924434456,3635.226833254383,108.26305918906291,2024-07-03,4010.583574750252,SMA20,0.0713488455908368,2024-07-02,25,2024-05-27,501,493,492,346,70.32520325203252,480,363,75.625,0.9580838323353292,True,21493.0,18809.538759765623,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20572.8700390625,0.0673488455908368,0.0653488455908368,0.06334884559083681
ESCORTS-2025-09-23,ESCORTS,2025-09-18,2025-09-23,3,3733.41064453125,109.85282730198898,113.14487991751254,3527.0977948012173,1.8780841130549328,3678.708984375,3657.4576062041415,3608.206311035157,3469.4304931640627,3274.919886474609,426029663.3847656,70.48192771084338,83.53413654618474,60.8433734939759,72.81124497991968,0.994011976047904,1.7149993562508048,True,0.9920159680638724,75.61368209255534,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-09-24,3684.513728546032,3498.81157482184,185.70215372419307,2025-09-26,3554.448641042792,SMA20,-0.035300475744072,2025-09-25,2,2025-09-23,501,498,498,273,54.81927710843374,488,320,65.57377049180327,0.9740518962075848,True,23325.25,22268.37451171875,NORMAL,POINT_IN_TIME,501,498,488,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9940119760479041,23017.4560546875,-0.039300475744072,-0.041300475744072,-0.043300475744072
ETERNAL-2023-08-22,ETERNAL,2023-08-07,2023-08-22,10,97.5999984741211,4.018600793563797,3.6412416070279554,88.30000305175781,2.3142371935172514,91.9000015258789,90.5,89.6625,81.82900024414063,64.4925001335144,6240652885.865921,86.70756646216769,92.63803680981594,97.13701431492842,92.2085889570552,0.9741035856573704,1.4180430454910251,True,0.9741035856573704,98.200408997955,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-23,92.9499969482422,87.38969265000082,5.560304298241363,2023-08-28,96.0,SMA20,0.0328133744152369,2023-08-25,3,2023-08-22,502,492,491,336,68.43177189409369,483,401,83.02277432712215,0.9621513944223108,True,16905.25,15590.128012695312,STRONG_MOMENTUM,POINT_IN_TIME,502,491,483,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16634.6630859375,0.0288133744152369,0.0268133744152369,0.0248133744152369
ETERNAL-2023-09-29,ETERNAL,2023-09-15,2023-09-29,9,102.9499969482422,3.423542410247301,3.1508353610845785,97.75,1.5188936852885555,101.5,100.5999984741211,99.63999938964844,93.77599990844726,68.94075006484985,4822186200.602051,51.02040816326531,87.55102040816325,94.08163265306122,78.55102040816325,0.9780439121756488,1.0202178785602285,True,0.9780439121756488,88.44897959183675,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-10-03,101.0,96.96229115972884,4.037708840271151,2023-10-27,107.3499984741211,SMA20,0.0628712720210009,2023-10-26,17,2023-09-29,501,491,491,326,66.39511201629328,488,436,89.34426229508196,0.9740518962075848,True,17292.599609375,15802.09326171875,STRONG_MOMENTUM,POINT_IN_TIME,501,491,488,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17096.843046875,0.0588712720210009,0.0568712720210009,0.0548712720210009
ETERNAL-2023-10-20,ETERNAL,2023-10-17,2023-10-20,3,113.8499984741211,3.5088879216882,3.527013620216214,109.5,1.2397085832334644,113.3499984741211,113.1500015258789,105.95249977111816,100.08399978637696,72.25025003433228,6247033020.219856,94.08163265306122,96.53061224489797,96.53061224489797,95.79591836734696,0.9780439121756488,1.1594137185732143,True,0.9780439121756488,94.48979591836736,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-10-23,113.8000030517578,108.61824659494594,5.181756456811868,2023-10-27,107.3499984741211,SMA20,-0.0566784218336369,2023-10-26,3,2023-10-20,501,491,491,267,54.37881873727088,489,420,85.88957055214725,0.9760479041916168,True,17208.75,15919.529750976562,NORMAL,POINT_IN_TIME,501,491,489,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17199.84796875,-0.060678421833636906,-0.06267842183363691,-0.0646784218336369
ETERNAL-2024-01-02,ETERNAL,2023-12-19,2024-01-02,8,130.25,4.193440121895168,4.489284714548985,120.1999969482422,2.3966010625223504,128.6999969482422,125.5500030517578,123.58999938964844,118.49599990844726,88.07825002670288,5942292483.0,71.0204081632653,80.20408163265306,89.18367346938776,80.14285714285714,0.9780439121756488,1.369672674563993,True,0.9780439121756488,77.06122448979592,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-03,128.8000030517578,119.07767576960494,9.722327282152875,2024-01-18,128.0500030517578,SMA20,-0.0058229812284912,2024-01-17,11,2024-01-02,501,491,491,419,85.33604887983707,489,443,90.59304703476482,0.9760479041916168,True,19418.400390625,16610.918720703125,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9800399201596807,17965.8869140625,-0.0098229812284912,-0.011822981228491201,-0.0138229812284912
ETERNAL-2024-04-22,ETERNAL,2024-04-10,2024-04-22,6,196.8999938964844,7.085175985964203,7.352778767846994,181.3999938964844,2.1876661963945057,193.3500061035156,191.0,184.70000076293945,168.14000061035156,122.59225036621092,7041669905.5620575,91.59836065573772,94.05737704918032,91.8032786885246,92.6434426229508,0.9740518962075848,0.7371026017368943,True,0.9740518962075848,95.63524590163934,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-23,194.3999938964844,179.56179920452263,14.838194691961746,2024-04-25,184.0,SMA20,-0.0534979126698032,2024-04-24,2,2024-04-22,501,493,492,278,56.50406504065041,479,367,76.61795407098121,0.9560878243512974,True,20574.849609375,18317.231513671875,NORMAL,POINT_IN_TIME,501,492,479,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20216.8351171875,-0.0574979126698032,-0.0594979126698032,-0.0614979126698032
ETERNAL-2024-05-16,ETERNAL,2024-05-10,2024-05-16,4,201.3000030517578,7.921434306514539,8.979366359101357,182.1000061035156,2.423803089858642,195.1999969482422,193.3999938964844,191.98999938964843,180.8920001220703,132.41975021362305,7049540327.7495575,59.38775510204082,91.83673469387756,82.85714285714286,79.40816326530613,0.9780439121756488,0.9637909509398592,True,0.9740518962075848,91.35245901639344,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-17,195.1499938964844,179.85516451374028,15.294829382744098,2024-05-22,190.0,SMA20,-0.0263899259931115,2024-05-21,2,2024-05-16,501,493,492,309,62.80487804878049,480,362,75.41666666666667,0.9580838323353292,True,20929.05078125,18677.94451171875,STRONG_MOMENTUM,POINT_IN_TIME,501,492,480,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20455.110078125,-0.0303899259931115,-0.0323899259931115,-0.0343899259931115
ETERNAL-2024-09-19,ETERNAL,2024-09-12,2024-09-19,5,283.8999938964844,10.4715066743499,10.417748521621515,269.20001220703125,1.4038076989876664,278.8500061035156,277.8500061035156,262.32000198364256,249.25000061035155,185.3415504837036,13959399749.408625,80.12170385395537,95.94320486815415,94.7261663286004,90.8316430020284,0.9840319361277444,0.8433377801608909,True,0.9820717131474104,90.38539553752535,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-20,279.0,266.5955750766259,12.404424923374108,2024-10-01,272.54998779296875,SMA20,-0.0231183233226926,2024-09-30,7,2024-09-19,501,494,493,272,55.172413793103445,489,388,79.34560327198365,0.9760479041916168,True,23853.94921875,21089.112783203123,NORMAL,POINT_IN_TIME,501,493,489,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9840319361277445,23319.594921875,-0.0271183233226926,-0.029118323322692603,-0.0311183233226926
ETERNAL-2024-12-16,ETERNAL,2024-12-06,2024-12-16,6,302.95001220703125,10.127072489198609,9.831208567501942,278.20001220703125,2.4439441927958945,294.1499938964844,288.95001220703125,283.91699981689453,270.4927996826172,226.41750015258788,13592433638.902891,75.7085020242915,80.36437246963563,95.54655870445345,83.52226720647774,0.988,0.6547233597701076,True,0.988,95.06072874493928,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-12-17,295.5,275.74221006515575,19.75778993484425,2024-12-23,273.8999938964844,SMA20,-0.0730964673553828,2024-12-20,4,2024-12-16,500,496,496,293,59.07258064516129,488,290,59.42622950819673,0.976,True,23352.44921875,22223.811494140624,NORMAL,POINT_IN_TIME,500,496,488,NORMAL,MOMENTUM_ENABLED,True,True,True,0.992,22916.50890625,-0.07709646735538281,-0.07909646735538281,-0.08109646735538281
ETERNAL-2025-09-16,ETERNAL,2025-09-08,2025-09-16,6,329.6499938964844,7.760719479707286,7.138626269151681,320.70001220703125,1.1532412314161746,327.29998779296875,325.6000061035156,323.0174987792969,303.7269982910156,256.6266992950439,8872366292.669128,43.25955734406438,97.1830985915493,93.96378269617706,80.04024144869214,0.9920159680638724,0.7043410320919092,True,0.9920159680638724,91.7102615694165,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-09-17,327.29998779296875,318.9153556397433,8.384632153225425,2025-09-29,326.95001220703125,SMA20,-0.0010692807790719,2025-09-26,8,2025-09-16,501,497,497,294,59.15492957746479,487,331,67.96714579055441,0.9720558882235528,True,23369.30078125,22249.04400390625,NORMAL,POINT_IN_TIME,501,497,487,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9920159680638723,23023.013046875,-0.0050692807790719,-0.0070692807790719,-0.0090692807790719
EXIDEIND-2023-08-07,EXIDEIND,2023-08-01,2023-08-07,4,259.5159912109375,6.377244923098465,6.7224061680372245,248.32059704037687,1.7555220640829885,259.4173583984375,256.9020925572109,248.571314239502,230.1145004272461,191.61871032714845,796753491.6109924,65.439672801636,90.79754601226992,85.48057259713701,81.59509202453987,0.9741035856573704,0.6789987148418722,True,0.9741035856573704,84.56032719836402,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-08,260.35440347722783,246.63999549836765,13.714407978860208,2023-08-28,256.8527669240598,SMA20,-0.0134495000138314,2023-08-25,13,2023-08-07,502,491,491,370,75.35641547861506,482,405,84.02489626556017,0.9601593625498008,True,16956.349609375,15503.839248046876,STRONG_MOMENTUM,POINT_IN_TIME,502,491,482,STRONG_MOMENTUM,MOMENTUM_ENABLED,True,True,True,0.9780876494023905,16428.740078125,-0.0174495000138314,-0.0194495000138314,-0.021449500013831398
EXIDEIND-2024-05-14,EXIDEIND,2024-04-30,2024-05-14,9,465.96484375,20.666197313691697,19.15968886413194,429.0743274449181,1.7850655224626806,454.9667053222656,453.3885333130913,448.88571014404295,370.9500341796875,303.71816459655764,3784169508.8301086,96.51639344262296,94.87704918032787,91.59836065573772,94.38524590163937,0.9740518962075848,0.3170268637060028,True,0.9740518962075848,95.77868852459017,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-15,455.7065128965597,424.2844052288851,31.422107667674595,2024-06-05,456.6435883032445,SMA20,0.0020563133950589,2024-06-04,14,2024-05-14,501,493,492,288,58.53658536585365,480,357,74.375,0.9580838323353292,True,20683.80078125,18638.31026367188,NORMAL,POINT_IN_TIME,501,492,480,NORMAL,MOMENTUM_ENABLED,True,True,True,0.9820359281437125,20427.9570703125,-0.0019436866049411003,-0.003943686604941101,-0.005943686604941101
