Entry_ID,Symbol,Signal_Date,Regime_Context_Date,Active_PIT_Member_Count,SMA50_Denominator,SMA50_Breadth_Coverage,Pct_Above_SMA50,Nifty500_Close,Nifty500_SMA50,Nifty500_SMA200,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,M1_Regime,Exact_Date_Match,PIT_Denominator_Match
KIRLOSENG-2026-06-12,KIRLOSENG,2026-06-12,2026-06-12,504,464,0.9206349206349206,49.137931034482754,22599.80078125,22459.743046875,23040.1318359375,True,False,False,MOMENTUM_DISABLED,True,True
KOTAKBANK-2025-03-28,KOTAKBANK,2025-03-28,2025-03-28,500,490,0.98,54.08163265306123,21339.55078125,20951.48296875,22476.70345703125,True,False,True,MOMENTUM_DISABLED,True,True
KPIL-2024-02-23,KPIL,2024-02-23,2024-02-23,501,491,0.9800399201596807,60.4887983706721,20313.5,19558.3800390625,17498.107993164063,True,True,True,MOMENTUM_ENABLED,True,True
KPIL-2024-04-18,KPIL,2024-04-18,2024-04-18,501,492,0.9820359281437125,52.03252032520326,20324.69921875,20191.3971484375,18274.34001953125,True,True,True,MOMENTUM_ENABLED,True,True
KPIL-2024-05-21,KPIL,2024-05-21,2024-05-21,501,492,0.9820359281437125,68.4959349593496,21187.650390625,20491.3570703125,18719.22526367188,True,True,True,MOMENTUM_ENABLED,True,True
KPIL-2026-06-12,KPIL,2026-06-12,2026-06-12,504,464,0.9206349206349206,49.137931034482754,22599.80078125,22459.743046875,23040.1318359375,True,False,False,MOMENTUM_DISABLED,True,True
KPIL-2026-07-03,KPIL,2026-07-03,2026-07-03,500,464,0.928,64.22413793103449,23301.150390625,22778.0049609375,23057.574814453124,True,False,True,MOMENTUM_DISABLED,True,True
KPITTECH-2024-07-24,KPITTECH,2024-07-24,2024-07-24,503,493,0.9801192842942346,72.21095334685599,22921.44921875,22071.8770703125,19854.3767578125,True,True,True,MOMENTUM_ENABLED,True,True
KPRMILL-2023-08-28,KPRMILL,2023-08-28,2023-08-28,502,491,0.9780876494023905,68.43177189409369,16875.30078125,16703.802109375,15617.758266601562,True,True,True,MOMENTUM_ENABLED,True,True
KPRMILL-2024-12-09,KPRMILL,2024-12-09,2024-12-09,500,496,0.992,59.4758064516129,23292.0,23008.859921875,22143.2292578125,True,True,True,MOMENTUM_ENABLED,True,True
KPRMILL-2025-07-22,KPRMILL,2025-07-22,2025-07-22,501,497,0.9920159680638723,62.77665995975856,23320.900390625,23131.5809375,22259.405732421877,True,True,True,MOMENTUM_ENABLED,True,True
LALPATHLAB-2023-11-16,LALPATHLAB,2023-11-16,2023-11-16,501,491,0.9800399201596807,59.67413441955194,17593.099609375,17248.90984375,16060.038740234377,True,True,True,MOMENTUM_ENABLED,True,True
LALPATHLAB-2024-08-13,LALPATHLAB,2024-08-13,2024-08-13,503,493,0.9801192842942346,44.82758620689656,22705.80078125,22608.26296875,20257.1640234375,True,True,False,MOMENTUM_DISABLED,True,True
LALPATHLAB-2024-09-12,LALPATHLAB,2024-09-12,2024-09-12,502,493,0.9820717131474104,59.2292089249493,23907.349609375,23223.0479296875,20931.13103515625,True,True,True,MOMENTUM_ENABLED,True,True
LALPATHLAB-2026-07-06,LALPATHLAB,2026-07-06,2026-07-06,500,464,0.928,63.793103448275865,23433.94921875,22786.8539453125,23060.35130859375,True,False,True,MOMENTUM_DISABLED,True,True
LALPATHLAB-2026-08-25,LALPATHLAB,2026-08-25,2026-08-25,500,500,1.0,51.6,23611.599609375,23338.775,23075.394296875,True,True,True,MOMENTUM_ENABLED,True,True
LATENTVIEW-2024-02-14,LATENTVIEW,2024-02-14,2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,MOMENTUM_ENABLED,True,True
LATENTVIEW-2025-12-12,LATENTVIEW,2025-12-12,2025-12-12,502,498,0.9920318725099602,35.140562248995984,23726.19921875,23635.7880859375,22696.950283203125,True,True,False,MOMENTUM_DISABLED,True,True
LAURUSLABS-2024-10-31,LAURUSLABS,2024-10-31,2024-10-31,500,496,0.992,23.387096774193548,22689.349609375,23608.47890625,21778.60302734375,True,True,False,MOMENTUM_DISABLED,True,True
LAURUSLABS-2024-11-06,LAURUSLABS,2024-11-06,2024-11-06,500,496,0.992,32.25806451612903,23031.19921875,23549.0179296875,21843.970283203125,True,True,False,MOMENTUM_DISABLED,True,True
LAURUSLABS-2025-04-03,LAURUSLABS,2025-04-03,2025-04-03,500,490,0.98,61.836734693877546,21243.400390625,20919.00296875,22466.49646484375,True,False,True,MOMENTUM_DISABLED,True,True
LAURUSLABS-2025-06-23,LAURUSLABS,2025-06-23,2025-06-23,503,497,0.9880715705765407,65.79476861167002,23001.5,22455.860078125,22311.028994140623,True,True,True,MOMENTUM_ENABLED,True,True
LAURUSLABS-2025-11-27,LAURUSLABS,2025-11-27,2025-11-27,502,498,0.9920318725099602,42.16867469879519,23947.75,23520.0861328125,22552.781533203124,True,True,False,MOMENTUM_DISABLED,True,True
LAURUSLABS-2025-12-05,LAURUSLABS,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
LAURUSLABS-2026-04-23,LAURUSLABS,2026-04-23,2026-04-23,500,499,0.998,73.54709418837675,22810.849609375,22424.5341796875,23128.25981445313,True,False,True,MOMENTUM_DISABLED,True,True
LAURUSLABS-2026-05-25,LAURUSLABS,2026-05-25,2026-05-25,504,464,0.9206349206349206,75.0,22929.44921875,22202.8481640625,23056.55884765625,True,False,True,MOMENTUM_DISABLED,True,True
LAURUSLABS-2026-07-09,LAURUSLABS,2026-07-09,2026-07-09,500,464,0.928,55.172413793103445,23081.150390625,22809.9689453125,23061.51206054688,True,False,True,MOMENTUM_DISABLED,True,True
LAURUSLABS-2026-08-20,LAURUSLABS,2026-08-20,2026-08-20,500,500,1.0,52.0,23512.94921875,23277.8130078125,23080.1573046875,True,True,True,MOMENTUM_ENABLED,True,True
LEMONTREE-2023-09-27,LEMONTREE,2023-09-27,2023-09-27,501,491,0.9800399201596807,69.24643584521385,17341.599609375,17084.0920703125,15788.643515625,True,True,True,MOMENTUM_ENABLED,True,True
LICHSGFIN-2023-10-10,LICHSGFIN,2023-10-10,2023-10-10,501,491,0.9800399201596807,59.063136456211815,17303.349609375,17130.74,15843.93701171875,True,True,True,MOMENTUM_ENABLED,True,True
LICHSGFIN-2024-01-25,LICHSGFIN,2024-01-25,2024-01-25,501,491,0.9800399201596807,65.37678207739307,19393.0,18777.58796875,17020.314487304688,True,True,True,MOMENTUM_ENABLED,True,True
LICHSGFIN-2024-02-14,LICHSGFIN,2024-02-14,2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,MOMENTUM_ENABLED,True,True
LICHSGFIN-2024-03-04,LICHSGFIN,2024-03-04,2024-03-04,501,491,0.9800399201596807,56.41547861507128,20432.05078125,19717.54109375,17642.903266601563,True,True,True,MOMENTUM_ENABLED,True,True
LICHSGFIN-2024-07-11,LICHSGFIN,2024-07-11,2024-07-11,503,493,0.9801192842942346,82.55578093306288,23005.25,21707.0301171875,19632.283525390623,True,True,True,MOMENTUM_ENABLED,True,True
LICI-2024-01-10,LICI,2024-01-10,2024-01-10,501,491,0.9800399201596807,83.5030549898167,19517.849609375,18262.404921875,16760.65197265625,True,True,True,MOMENTUM_ENABLED,True,True
LINDEINDIA-2023-08-17,LINDEINDIA,2023-08-17,2023-08-17,502,491,0.9780876494023905,65.58044806517312,16802.25,16580.46609375,15567.102260742187,True,True,True,MOMENTUM_ENABLED,True,True
LINDEINDIA-2023-10-19,LINDEINDIA,2023-10-19,2023-10-19,501,491,0.9800399201596807,61.5071283095723,17310.5,17194.65796875,15910.912001953126,True,True,True,MOMENTUM_ENABLED,True,True
LINDEINDIA-2026-04-02,LINDEINDIA,2026-04-02,2026-04-02,500,499,0.998,20.841683366733463,20938.349609375,22608.403125,23176.377041015625,True,False,False,MOMENTUM_DISABLED,True,True
LLOYDSME-2025-01-09,LLOYDSME,2025-01-09,2025-01-09,501,496,0.9900199600798403,30.64516129032258,22046.55078125,22650.516015625,22407.8882421875,True,False,False,MOMENTUM_DISABLED,True,True
LLOYDSME-2025-01-15,LLOYDSME,2025-01-15,2025-01-15,501,496,0.9900199600798403,15.92741935483871,21551.19921875,22554.3269921875,22443.34623046875,True,False,False,MOMENTUM_DISABLED,True,True
LLOYDSME-2025-06-16,LLOYDSME,2025-06-16,2025-06-16,503,497,0.9880715705765407,78.06841046277665,23095.05078125,22239.622109375,22326.627998046875,True,False,True,MOMENTUM_DISABLED,True,True
LODHA-2023-08-07,LODHA,2023-08-07,2023-08-07,502,491,0.9780876494023905,75.35641547861506,16956.349609375,16428.740078125,15503.839248046876,True,True,True,MOMENTUM_ENABLED,True,True
LODHA-2023-12-08,LODHA,2023-12-08,2023-12-08,501,491,0.9800399201596807,83.29938900203666,18703.5,17432.6218359375,16289.696733398438,True,True,True,MOMENTUM_ENABLED,True,True
LODHA-2023-12-22,LODHA,2023-12-22,2023-12-22,501,491,0.9800399201596807,81.67006109979633,19054.69921875,17773.596875,16496.604721679687,True,True,True,MOMENTUM_ENABLED,True,True
LODHA-2024-06-27,LODHA,2024-06-27,2024-06-27,502,493,0.9820717131474104,77.89046653144015,22537.400390625,21257.6241015625,19349.281025390625,True,True,True,MOMENTUM_ENABLED,True,True
LODHA-2025-06-03,LODHA,2025-06-03,2025-06-03,503,497,0.9880715705765407,78.06841046277665,22711.30078125,21905.9121484375,22324.3292578125,True,False,True,MOMENTUM_DISABLED,True,True
LODHA-2025-06-16,LODHA,2025-06-16,2025-06-16,503,497,0.9880715705765407,78.06841046277665,23095.05078125,22239.622109375,22326.627998046875,True,False,True,MOMENTUM_DISABLED,True,True
LT-2023-09-22,LT,2023-09-22,2023-09-22,501,491,0.9800399201596807,68.22810590631364,17260.80078125,17051.5020703125,15768.456762695312,True,True,True,MOMENTUM_ENABLED,True,True
LT-2025-12-05,LT,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
LT-2025-12-19,LT,2025-12-19,2025-12-19,501,498,0.9940119760479041,34.53815261044177,23677.55078125,23686.107109375,22773.132041015622,True,True,False,MOMENTUM_DISABLED,True,True
LTF-2023-11-28,LTF,2023-11-28,2023-11-28,501,491,0.9800399201596807,65.58044806517312,17741.80078125,17283.902890625,16152.749487304687,True,True,True,MOMENTUM_ENABLED,True,True
LTF-2023-12-13,LTF,2023-12-13,2023-12-13,501,491,0.9800399201596807,83.5030549898167,18751.44921875,17521.01484375,16345.1022265625,True,True,True,MOMENTUM_ENABLED,True,True
LTF-2025-09-01,LTF,2025-09-01,2025-09-01,501,497,0.9920159680638723,31.790744466800803,22713.55078125,23111.7479296875,22207.735244140626,True,True,False,MOMENTUM_DISABLED,True,True
LTF-2025-11-17,LTF,2025-11-17,2025-11-17,502,498,0.9920318725099602,49.79919678714859,23954.55078125,23386.6911328125,22451.17802734375,True,True,False,MOMENTUM_DISABLED,True,True
LTF-2025-12-05,LTF,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
LTFOODS-2025-07-09,LTFOODS,2025-07-09,2025-07-09,501,497,0.9920159680638723,77.2635814889336,23557.44921875,22896.793984375,22297.725234375,True,True,True,MOMENTUM_ENABLED,True,True
LTFOODS-2025-07-29,LTFOODS,2025-07-29,2025-07-29,501,497,0.9920159680638723,41.649899396378274,23007.349609375,23171.3408984375,22242.4544921875,True,True,False,MOMENTUM_DISABLED,True,True
LTM-2025-11-10,LTM,2025-11-10,2025-11-10,503,498,0.9900596421471173,43.77510040160642,23596.900390625,23270.3061328125,22394.831025390624,True,True,False,MOMENTUM_DISABLED,True,True
LTM-2025-11-17,LTM,2025-11-17,2025-11-17,502,498,0.9920318725099602,49.79919678714859,23954.55078125,23386.6911328125,22451.17802734375,True,True,False,MOMENTUM_DISABLED,True,True
LTM-2025-11-27,LTM,2025-11-27,2025-11-27,502,498,0.9920318725099602,42.16867469879519,23947.75,23520.0861328125,22552.781533203124,True,True,False,MOMENTUM_DISABLED,True,True
LUPIN-2023-08-22,LUPIN,2023-08-22,2023-08-22,502,491,0.9780876494023905,68.43177189409369,16905.25,16634.6630859375,15590.128012695312,True,True,True,MOMENTUM_ENABLED,True,True
LUPIN-2023-09-12,LUPIN,2023-09-12,2023-09-12,501,491,0.9800399201596807,80.24439918533605,17460.55078125,16928.15609375,15708.806264648438,True,True,True,MOMENTUM_ENABLED,True,True
LUPIN-2023-10-12,LUPIN,2023-10-12,2023-10-12,501,491,0.9800399201596807,65.58044806517312,17419.69921875,17147.133984375,15860.66525390625,True,True,True,MOMENTUM_ENABLED,True,True
LUPIN-2024-01-10,LUPIN,2024-01-10,2024-01-10,501,491,0.9800399201596807,83.5030549898167,19517.849609375,18262.404921875,16760.65197265625,True,True,True,MOMENTUM_ENABLED,True,True
LUPIN-2024-02-23,LUPIN,2024-02-23,2024-02-23,501,491,0.9800399201596807,60.4887983706721,20313.5,19558.3800390625,17498.107993164063,True,True,True,MOMENTUM_ENABLED,True,True
LUPIN-2025-12-11,LUPIN,2025-12-11,2025-12-11,502,498,0.9920318725099602,31.32530120481928,23550.849609375,23615.94609375,22681.976533203124,True,True,False,MOMENTUM_DISABLED,True,True
LUPIN-2025-12-17,LUPIN,2025-12-17,2025-12-17,501,498,0.9940119760479041,28.5140562248996,23496.05078125,23669.1030859375,22740.958291015624,True,True,False,MOMENTUM_DISABLED,True,True
LUPIN-2025-12-31,LUPIN,2025-12-31,2025-12-31,501,498,0.9940119760479041,42.971887550200805,23871.55078125,23746.475078125,22900.6648046875,True,True,False,MOMENTUM_DISABLED,True,True
LUPIN-2026-02-23,LUPIN,2026-02-23,2026-02-23,501,449,0.8962075848303394,48.775055679287306,23484.94921875,23504.3400390625,23274.931787109374,True,True,False,MOMENTUM_DISABLED,True,True
LUPIN-2026-03-20,LUPIN,2026-03-20,2026-03-20,500,449,0.898,20.044543429844097,21327.900390625,22978.10609375,23248.8400390625,True,False,False,MOMENTUM_DISABLED,True,True
M&M-2024-03-06,M&M,2024-03-06,2024-03-06,501,491,0.9800399201596807,48.676171079429736,20379.55078125,19773.798125,17691.575771484375,True,True,False,MOMENTUM_DISABLED,True,True
M&M-2024-04-22,M&M,2024-04-22,2024-04-22,501,492,0.9820359281437125,56.50406504065041,20574.849609375,20216.8351171875,18317.231513671875,True,True,True,MOMENTUM_ENABLED,True,True
M&M-2024-05-09,M&M,2024-05-09,2024-05-09,501,492,0.9820359281437125,47.15447154471545,20344.80078125,20411.7440625,18580.14276367188,True,True,False,MOMENTUM_DISABLED,True,True
M&M-2025-09-16,M&M,2025-09-16,2025-09-16,501,497,0.9920159680638723,59.15492957746479,23369.30078125,23023.013046875,22249.04400390625,True,True,True,MOMENTUM_ENABLED,True,True
M&M-2025-11-17,M&M,2025-11-17,2025-11-17,502,498,0.9920318725099602,49.79919678714859,23954.55078125,23386.6911328125,22451.17802734375,True,True,False,MOMENTUM_DISABLED,True,True
M&M-2025-12-05,M&M,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
M&MFIN-2025-10-28,M&MFIN,2025-10-28,2025-10-28,503,498,0.9900596421471173,55.62248995983936,23812.55078125,23153.2821484375,22318.76828125,True,True,True,MOMENTUM_ENABLED,True,True
M&MFIN-2025-11-11,M&MFIN,2025-11-11,2025-11-11,503,498,0.9900596421471173,45.78313253012048,23682.650390625,23293.1261328125,22404.84302734375,True,True,False,MOMENTUM_DISABLED,True,True
M&MFIN-2025-12-05,M&MFIN,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
MAHABANK-2025-10-28,MAHABANK,2025-10-28,2025-10-28,503,498,0.9900596421471173,55.62248995983936,23812.55078125,23153.2821484375,22318.76828125,True,True,True,MOMENTUM_ENABLED,True,True
MAHABANK-2025-11-25,MAHABANK,2025-11-25,2025-11-25,502,498,0.9920318725099602,35.7429718875502,23655.05078125,23490.149140625,22528.91678710937,True,True,False,MOMENTUM_DISABLED,True,True
MAHABANK-2026-04-27,MAHABANK,2026-04-27,2026-04-27,500,499,0.998,74.9498997995992,22821.400390625,22390.0151953125,23119.053828125,True,False,True,MOMENTUM_DISABLED,True,True
MANAPPURAM-2023-12-07,MANAPPURAM,2023-12-07,2023-12-07,501,491,0.9800399201596807,85.33604887983707,18703.849609375,17404.0028515625,16271.023735351562,True,True,True,MOMENTUM_ENABLED,True,True
MANAPPURAM-2024-04-22,MANAPPURAM,2024-04-22,2024-04-22,501,492,0.9820359281437125,56.50406504065041,20574.849609375,20216.8351171875,18317.231513671875,True,True,True,MOMENTUM_ENABLED,True,True
MANAPPURAM-2025-03-05,MANAPPURAM,2025-03-05,2025-03-05,500,490,0.98,11.63265306122449,20256.5,21387.8519921875,22511.31823242188,True,False,False,MOMENTUM_DISABLED,True,True
MANAPPURAM-2025-03-12,MANAPPURAM,2025-03-12,2025-03-12,500,490,0.98,18.16326530612245,20264.349609375,21181.375,22490.39471679688,True,False,False,MOMENTUM_DISABLED,True,True
MANAPPURAM-2025-06-20,MANAPPURAM,2025-06-20,2025-06-20,503,497,0.9880715705765407,64.1851106639839,23041.099609375,22405.44609375,22314.17849609375,True,True,True,MOMENTUM_ENABLED,True,True
MANAPPURAM-2025-09-12,MANAPPURAM,2025-09-12,2025-09-12,501,497,0.9920159680638723,48.69215291750504,23190.25,23032.996015625,22240.013505859373,True,True,False,MOMENTUM_DISABLED,True,True
MANAPPURAM-2026-07-10,MANAPPURAM,2026-07-10,2026-07-10,500,500,1.0,64.60000000000001,23348.400390625,22821.6249609375,23062.3028125,True,False,True,MOMENTUM_DISABLED,True,True
MANAPPURAM-2026-08-10,MANAPPURAM,2026-08-10,2026-08-10,500,500,1.0,61.8,23743.19921875,23089.993984375,23083.93381835937,True,True,True,MOMENTUM_ENABLED,True,True
MANKIND-2026-07-03,MANKIND,2026-07-03,2026-07-03,500,464,0.928,64.22413793103449,23301.150390625,22778.0049609375,23057.574814453124,True,False,True,MOMENTUM_DISABLED,True,True
MANYAVAR-2024-09-10,MANYAVAR,2024-09-10,2024-09-10,502,493,0.9820717131474104,56.5922920892495,23643.650390625,23182.3839453125,20868.0712890625,True,True,True,MOMENTUM_ENABLED,True,True
MANYAVAR-2024-09-27,MANYAVAR,2024-09-27,2024-09-27,500,493,0.986,60.446247464503045,24489.55078125,23471.9529296875,21285.55428710937,True,True,True,MOMENTUM_ENABLED,True,True
MANYAVAR-2024-11-07,MANYAVAR,2024-11-07,2024-11-07,500,496,0.992,30.241935483870968,22806.25,23532.8239453125,21859.27353515625,True,True,False,MOMENTUM_DISABLED,True,True
MAPMYINDIA-2023-11-30,MAPMYINDIA,2023-11-30,2023-11-30,501,491,0.9800399201596807,72.50509164969449,17987.94921875,17299.1388671875,16182.727231445311,True,True,True,MOMENTUM_ENABLED,True,True
MARICO-2024-07-23,MARICO,2024-07-23,2024-07-23,503,493,0.9801192842942346,67.95131845841786,22865.19921875,22022.830078125,19826.073515625,True,True,True,MOMENTUM_ENABLED,True,True
MARICO-2025-01-17,MARICO,2025-01-17,2025-01-17,501,496,0.9900199600798403,20.967741935483872,21680.25,22515.3859765625,22460.320986328126,True,False,False,MOMENTUM_DISABLED,True,True
MARICO-2026-01-16,MARICO,2026-01-16,2026-01-16,501,449,0.8962075848303394,32.73942093541203,23485.30078125,23734.4390234375,23047.7225390625,True,True,False,MOMENTUM_DISABLED,True,True
MARUTI-2024-04-04,MARUTI,2024-04-04,2024-04-04,501,492,0.9820359281437125,64.63414634146342,20664.650390625,20010.348203125,18090.8825390625,True,True,True,MOMENTUM_ENABLED,True,True
MARUTI-2025-09-12,MARUTI,2025-09-12,2025-09-12,501,497,0.9920159680638723,48.69215291750504,23190.25,23032.996015625,22240.013505859373,True,True,False,MOMENTUM_DISABLED,True,True
MARUTI-2025-10-07,MARUTI,2025-10-07,2025-10-07,501,498,0.9940119760479041,53.6144578313253,23209.5,22944.8110546875,22255.53126953125,True,True,True,MOMENTUM_ENABLED,True,True
MASTEK-2024-12-03,MASTEK,2024-12-03,2024-12-03,500,496,0.992,48.58870967741936,23020.849609375,23095.9079296875,22075.357265625,True,True,False,MOMENTUM_DISABLED,True,True
MAXHEALTH-2024-06-27,MAXHEALTH,2024-06-27,2024-06-27,502,493,0.9820717131474104,77.89046653144015,22537.400390625,21257.6241015625,19349.281025390625,True,True,True,MOMENTUM_ENABLED,True,True
MAXHEALTH-2024-12-26,MAXHEALTH,2024-12-26,2024-12-26,500,496,0.992,34.87903225806452,22430.349609375,22788.139921875,22307.514990234376,True,True,False,MOMENTUM_DISABLED,True,True
MAXHEALTH-2025-04-03,MAXHEALTH,2025-04-03,2025-04-03,500,490,0.98,61.836734693877546,21243.400390625,20919.00296875,22466.49646484375,True,False,True,MOMENTUM_DISABLED,True,True
MAZDOCK-2025-03-13,MAZDOCK,2025-03-13,2025-03-13,500,490,0.98,16.3265306122449,20176.05078125,21137.3880078125,22483.856220703125,True,False,False,MOMENTUM_DISABLED,True,True
MAZDOCK-2025-05-09,MAZDOCK,2025-05-09,2025-05-09,501,497,0.9920159680638723,54.32595573440644,21675.55078125,21090.518046875,22352.26623046875,True,False,True,MOMENTUM_DISABLED,True,True
MAZDOCK-2025-05-22,MAZDOCK,2025-05-22,2025-05-22,503,497,0.9880715705765407,85.3118712273642,22595.0,21512.933125,22333.247998046874,True,False,True,MOMENTUM_DISABLED,True,True
MCX-2023-11-23,MCX,2023-11-23,2023-11-23,501,491,0.9800399201596807,62.11812627291242,17639.400390625,17278.4748828125,16124.258237304688,True,True,True,MOMENTUM_ENABLED,True,True
MCX-2024-04-18,MCX,2024-04-18,2024-04-18,501,492,0.9820359281437125,52.03252032520326,20324.69921875,20191.3971484375,18274.34001953125,True,True,True,MOMENTUM_ENABLED,True,True
MCX-2024-10-01,MCX,2024-10-01,2024-10-01,500,494,0.988,61.943319838056674,24271.30078125,23526.3579296875,21342.95153320313,True,True,True,MOMENTUM_ENABLED,True,True
MCX-2024-12-16,MCX,2024-12-16,2024-12-16,500,496,0.992,59.07258064516129,23352.44921875,22916.50890625,22223.811494140624,True,True,True,MOMENTUM_ENABLED,True,True
MCX-2025-06-16,MCX,2025-06-16,2025-06-16,503,497,0.9880715705765407,78.06841046277665,23095.05078125,22239.622109375,22326.627998046875,True,False,True,MOMENTUM_DISABLED,True,True
MCX-2025-10-27,MCX,2025-10-27,2025-10-27,503,498,0.9900596421471173,58.43373493975904,23840.900390625,23130.993125,22310.83252929688,True,True,True,MOMENTUM_ENABLED,True,True
MCX-2025-12-05,MCX,2025-12-05,2025-12-05,502,498,0.9920318725099602,38.35341365461847,23835.25,23568.962109375,22625.97203125,True,True,False,MOMENTUM_DISABLED,True,True
MCX-2026-01-13,MCX,2026-01-13,2026-01-13,501,498,0.9940119760479041,31.32530120481928,23480.650390625,23745.6380078125,23027.79603515625,True,True,False,MOMENTUM_DISABLED,True,True
MCX-2026-03-16,MCX,2026-03-16,2026-03-16,500,449,0.898,15.14476614699332,21498.80078125,23176.088046875,23274.4340234375,True,False,False,MOMENTUM_DISABLED,True,True
MCX-2026-04-27,MCX,2026-04-27,2026-04-27,500,499,0.998,74.9498997995992,22821.400390625,22390.0151953125,23119.053828125,True,False,True,MOMENTUM_DISABLED,True,True
MEDANTA-2023-11-23,MEDANTA,2023-11-23,2023-11-23,501,491,0.9800399201596807,62.11812627291242,17639.400390625,17278.4748828125,16124.258237304688,True,True,True,MOMENTUM_ENABLED,True,True
MEDANTA-2024-01-17,MEDANTA,2024-01-17,2024-01-17,501,491,0.9800399201596807,76.9857433808554,19487.599609375,18552.6899609375,16893.240981445313,True,True,True,MOMENTUM_ENABLED,True,True
MEDANTA-2024-04-22,MEDANTA,2024-04-22,2024-04-22,501,492,0.9820359281437125,56.50406504065041,20574.849609375,20216.8351171875,18317.231513671875,True,True,True,MOMENTUM_ENABLED,True,True
MEDANTA-2025-08-01,MEDANTA,2025-08-01,2025-08-01,501,497,0.9920159680638723,32.3943661971831,22673.650390625,23181.6498828125,22232.01374023437,True,True,False,MOMENTUM_DISABLED,True,True
MEDANTA-2026-07-09,MEDANTA,2026-07-09,2026-07-09,500,464,0.928,55.172413793103445,23081.150390625,22809.9689453125,23061.51206054688,True,False,True,MOMENTUM_DISABLED,True,True
MEDANTA-2026-08-18,MEDANTA,2026-08-18,2026-08-18,500,500,1.0,54.2,23472.400390625,23231.9100390625,23083.2990625,True,True,True,MOMENTUM_ENABLED,True,True
MFSL-2024-09-26,MFSL,2024-09-26,2024-09-26,500,493,0.986,62.88032454361054,24496.900390625,23446.3629296875,21253.68328125,True,True,True,MOMENTUM_ENABLED,True,True
MFSL-2024-10-31,MFSL,2024-10-31,2024-10-31,500,496,0.992,23.387096774193548,22689.349609375,23608.47890625,21778.60302734375,True,True,False,MOMENTUM_DISABLED,True,True
MFSL-2025-09-01,MFSL,2025-09-01,2025-09-01,501,497,0.9920159680638723,31.790744466800803,22713.55078125,23111.7479296875,22207.735244140626,True,True,False,MOMENTUM_DISABLED,True,True
MFSL-2025-11-20,MFSL,2025-11-20,2025-11-20,502,498,0.9920318725099602,44.57831325301205,23975.44921875,23450.2701171875,22493.93703125,True,True,False,MOMENTUM_DISABLED,True,True
MFSL-2025-12-08,MFSL,2025-12-08,2025-12-08,502,498,0.9920318725099602,27.309236947791167,23526.19921875,23575.92109375,22639.081279296875,True,True,False,MOMENTUM_DISABLED,True,True
MGL-2024-02-14,MGL,2024-02-14,2024-02-14,501,491,0.9800399201596807,57.23014256619145,19922.30078125,19359.1840234375,17346.2194921875,True,True,True,MOMENTUM_ENABLED,True,True
MGL-2024-07-15,MGL,2024-07-15,2024-07-15,503,493,0.9801192842942346,83.36713995943205,23209.849609375,21791.5201171875,19688.873515625,True,True,True,MOMENTUM_ENABLED,True,True
MGL-2025-07-17,MGL,2025-07-17,2025-07-17,500,497,0.994,75.65392354124748,23419.69921875,23062.81796875,22276.32173828125,True,True,True,MOMENTUM_ENABLED,True,True
MHRIL-2023-09-08,MHRIL,2023-09-08,2023-09-08,501,491,0.9800399201596807,84.31771894093686,17487.44921875,16885.0370703125,15688.051762695311,True,True,True,MOMENTUM_ENABLED,True,True
MINDACORP-2024-10-01,MINDACORP,2024-10-01,2024-10-01,500,494,0.988,61.943319838056674,24271.30078125,23526.3579296875,21342.95153320313,True,True,True,MOMENTUM_ENABLED,True,True
MINDACORP-2025-11-26,MINDACORP,2025-11-26,2025-11-26,502,498,0.9920318725099602,42.16867469879519,23955.19921875,23505.448125,22541.68002929688,True,True,False,MOMENTUM_DISABLED,True,True
MINDACORP-2026-07-09,MINDACORP,2026-07-09,2026-07-09,500,464,0.928,55.172413793103445,23081.150390625,22809.9689453125,23061.51206054688,True,False,True,MOMENTUM_DISABLED,True,True
MMTC-2023-08-22,MMTC,2023-08-22,2023-08-22,502,491,0.9780876494023905,68.43177189409369,16905.25,16634.6630859375,15590.128012695312,True,True,True,MOMENTUM_ENABLED,True,True
MMTC-2023-08-28,MMTC,2023-08-28,2023-08-28,502,491,0.9780876494023905,68.43177189409369,16875.30078125,16703.802109375,15617.758266601562,True,True,True,MOMENTUM_ENABLED,True,True
