Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage,Seed_Composite_RS,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Regime_Context_Date,Active_PIT_Member_Count,SMA50_Denominator,SMA50_Breadth_Coverage,Pct_Above_SMA50,Nifty500_Close,Nifty500_SMA50,Nifty500_SMA200,DATA_SAFE,INDEX_TREND_OK,BREADTH_OK,PIT_Denominator_Match,M1_Regime,Exact_Date_Match,V3_Entry_Status,V3_Cancellation_Reason
CHENNPETRO-2026-08-17,CHENNPETRO,2026-08-11 00:00:00,2026-08-17,4,1426.0999755859375,68.3616114884283,69.58816286831843,1308.0,1.7275774080593247,1382.4000244140625,1368.800048828125,1252.0880554199218,1160.70166015625,977.2825506591796,2215970375.7056885,98.0,97.4,96.8,97.4,1.0,1.1909122814501414,True,1.0,98.26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-08-17,500,500,1.0,55.60000000000001,23564.44921875,23205.936015625,23084.7165625,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
CHENNPETRO-2026-08-24,CHENNPETRO,2026-08-19 00:00:00,2026-08-24,3,1440.300048828125,70.90560471310843,68.51371081116329,1379.5999755859375,0.856068761951702,1412.0999755859375,1408.0,1306.1466064453125,1188.4576513671875,989.782008972168,2375391303.1621094,96.4,97.8,97.4,97.26,1.0,0.8621278118698662,True,1.0,97.86,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-08-24,500,500,1.0,49.2,23511.75,23324.3690234375,23076.542802734373,True,True,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
CHOICEIN-2026-01-14,CHOICEIN,2026-01-02 00:00:00,2026-01-14,8,850.2999877929688,19.024747898377484,18.68325781095584,806.0,2.3285453257831,831.5499877929688,823.0,818.1774993896485,794.8439990234375,738.3102488708496,344842213.6288147,90.14084507042254,66.59959758551308,89.738430583501,80.6036217303823,0.9920159680638724,1.4767902791763503,True,0.9920159680638724,83.34004024144869,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-01-14,501,498,0.9940119760479041,34.93975903614458,23475.849609375,23740.9469921875,23037.48478515625,True,True,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
CHOLAFIN-2023-09-28,CHOLAFIN,2023-09-15 00:00:00,2023-09-28,8,1222.0322265625,34.86590038949565,34.949905541252534,1165.3671188438714,1.6252300122930603,1214.7623291015625,1200.421726932727,1163.8210510253907,1117.08501953125,930.1794180297852,2487457364.728821,86.93877551020408,46.53061224489796,87.55102040816325,70.95918367346938,0.9780439121756488,1.5051340024992357,True,0.9780439121756488,70.6938775510204,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-09-28,501,491,0.9800399201596807,62.52545824847251,17170.44921875,17090.0610546875,15795.18576171875,True,True,True,True,MOMENTUM_ENABLED,True,CANCELLED,OPEN_ABOVE_EXTENSION_LIMIT
CHOLAFIN-2025-05-26,CHOLAFIN,2025-05-21 00:00:00,2025-05-26,3,1653.36865234375,50.81597659800168,47.24539734904428,1601.4513425334958,1.021672971494084,1642.1865234375,1632.2024519760755,1571.4390869140625,1528.7380419921874,1401.8094519042968,1952483148.902954,61.78861788617886,74.1869918699187,95.52845528455283,76.869918699187,0.978131212723658,0.4360307973853237,True,0.9780876494023903,71.79226069246435,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-05-26,503,497,0.9880715705765407,85.51307847082495,22908.30078125,21608.91015625,22326.83625,True,False,True,True,MOMENTUM_DISABLED,True,ACCEPTED,
CHOLAFIN-2026-02-17,CHOLAFIN,2026-02-09 00:00:00,2026-02-17,6,1769.5048828125,50.58258007927703,45.99722126370411,1683.1390014246329,1.7074234104410588,1731.419921875,1720.7242155391891,1685.7639282226562,1701.0740844726563,1616.084228515625,2181897818.7579346,61.24497991967871,72.28915662650603,83.33333333333334,72.28915662650603,0.994011976047904,0.2536110775548469,True,0.9920159680638724,71.48893360160966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-02-17,501,449,0.8962075848303394,47.21603563474388,23540.05078125,23520.25203125,23246.754794921875,True,True,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
CHOLAFIN-2026-08-13,CHOLAFIN,2026-08-06 00:00:00,2026-08-13,5,1940.0,56.862761592023965,52.96930109983749,1862.0,1.3717237400397542,1927.9000244140625,1917.5999755859373,1830.444580078125,1759.2844213867188,1665.3407318115237,2653137535.34668,74.8,88.6,65.8,77.61999999999999,1.0,0.6191222604050612,True,1.0,76.3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-08-13,500,500,1.0,57.99999999999999,23658.099609375,23162.01,23086.29630859375,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
CHOLAHLDNG-2024-08-09,CHOLAHLDNG,2024-08-01 00:00:00,2024-08-09,6,1544.7152099609375,55.64133238273418,64.5561510846362,1427.1889850657146,2.112210830732945,1540.3717041015625,1504.72423213928,1494.9302917480468,1382.811787109375,1154.2578427124024,356328457.2194824,77.079107505071,92.69776876267748,78.70182555780933,83.81338742393508,0.9801192842942346,2.429167662656617,True,0.9801192842942346,70.89249492900609,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-08-09,503,493,0.9801192842942346,52.33265720081136,22923.5,22538.6669921875,20203.106015625,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
CHOLAHLDNG-2025-05-06,CHOLAHLDNG,2025-04-25 00:00:00,2025-05-06,6,1977.375244140625,91.33089620510252,89.93254744679129,1775.3739894902187,2.2117515872916704,1883.2144775390625,1866.139759450147,1832.372204589844,1703.2496875,1650.4690087890624,830679538.5627441,84.80492813141683,97.74127310061604,88.50102669404517,91.088295687885,0.9720558882235528,0.2822265112053098,True,0.9680638722554892,90.37113402061856,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-05-06,501,497,0.9920159680638723,64.1851106639839,21956.599609375,21018.601015625,22370.863720703124,True,False,True,True,MOMENTUM_DISABLED,True,ACCEPTED,
CHOLAHLDNG-2025-07-10,CHOLAHLDNG,2025-06-30 00:00:00,2025-07-10,8,2162.801025390625,79.7781445236184,80.7382430951396,2000.4411826548271,2.035141876328436,2113.274169921875,2094.402132181021,2054.5261169433597,1942.8303247070312,1725.3118060302734,370437913.4859619,85.51307847082495,63.38028169014085,94.96981891348088,79.49698189134809,0.994,0.6987483270804538,True,0.9900199600798404,88.75,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-07-10,500,497,0.994,76.25754527162978,23471.400390625,22925.6209765625,22295.232734375,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
CIEINDIA-2024-07-16,CIEINDIA,2024-07-09 00:00:00,2024-07-16,5,600.14892578125,18.069419733389434,18.4286633608144,570.1899473303965,1.65799338843704,593.8953857421875,584.6362056003638,572.490200805664,533.3940393066406,475.5376780700684,184014005.27664185,68.76267748478702,76.8762677484787,63.69168356997972,70.4868154158215,0.9801192842942346,1.14023698859384,True,0.9820717131474104,71.58215010141988,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-07-16,503,493,0.9801192842942346,83.77281947261663,23204.25,21836.4141015625,19716.877265625,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
CIPLA-2024-03-14,CIPLA,2024-03-11 00:00:00,2024-03-14,3,1461.974609375,30.45373262583272,32.81974657788775,1408.4177136157869,1.758631574567083,1454.7332763671875,1437.5775006471697,1428.2804077148437,1362.645612792969,1178.61978515625,1904502067.3125,79.42973523421588,86.9653767820774,62.52545824847251,77.37270875763747,0.9800399201596808,1.2905805486107629,True,0.9800399201596808,73.91038696537677,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-03-14,501,491,0.9800399201596807,27.90224032586558,19916.349609375,19866.1191796875,17807.904282226562,True,True,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
CLEAN-2024-08-12,CLEAN,2024-08-02 00:00:00,2024-08-12,6,1634.6260986328125,66.3609043626126,68.25628685872267,1530.987913670257,1.5617355724426305,1621.2501220703125,1596.8269381333305,1527.1932556152344,1450.9599096679688,1395.9155096435547,336096760.7167969,84.78701825557809,79.71602434077079,55.172413793103445,73.87423935091277,0.9801192842942346,1.3475482142731592,True,0.9801192842942346,70.06085192697769,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-08-12,503,493,0.9801192842942346,50.70993914807303,22915.849609375,22576.21296875,20230.586767578126,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
COALINDIA-2023-10-27,COALINDIA,2023-10-17 00:00:00,2023-10-27,7,260.3087463378906,5.833483710202866,6.134998954143521,248.4169311954485,2.0385443301475443,257.4793701171875,253.5427346000605,248.48254928588867,225.455583190918,192.7656662750244,2164980050.032616,93.66053169734153,95.91002044989774,75.05112474437627,88.97750511247443,0.9760479041916168,1.189169874269589,True,0.9780439121756488,85.6734693877551,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-10-27,501,490,0.9780439121756487,32.44897959183673,16765.44921875,17186.6679296875,15944.765244140624,True,True,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
COALINDIA-2023-12-22,COALINDIA,2023-12-19 00:00:00,2023-12-22,3,314.7489929199219,7.881256416266765,8.799628101691596,296.86501224356294,2.2691788887171254,311.5752868652344,306.0428514207612,300.2402282714844,278.5949783325196,214.27183753967284,3983040336.301529,63.26530612244898,89.38775510204081,89.79591836734694,81.6734693877551,0.9780439121756488,1.0468671254145443,True,0.9780439121756488,84.57142857142857,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-22,501,491,0.9800399201596807,81.67006109979633,19054.69921875,17773.596875,16496.604721679687,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
COALINDIA-2024-05-31,COALINDIA,2024-05-22 00:00:00,2024-05-31,7,435.287109375,13.219605947551813,12.077739551176323,415.59206579023066,1.4898359045578613,426.1770935058594,423.3572485676552,411.2625747680664,394.2597375488281,314.9461039733887,5365214576.661331,82.0408163265306,71.22448979591837,79.18367346938776,76.85714285714286,0.9780439121756488,0.8660739078005387,True,0.9780439121756488,73.55102040816327,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-31,501,492,0.9820359281437125,53.65853658536586,21103.30078125,20668.1240625,18893.5777734375,True,True,True,True,MOMENTUM_ENABLED,True,CANCELLED,OPEN_ABOVE_EXTENSION_LIMIT
COALINDIA-2026-01-22,COALINDIA,2026-01-12 00:00:00,2026-01-22,7,421.0350341796875,8.781401701863214,8.9250558750844,400.8257351044485,2.301375083541738,412.1721496582031,408.7146696132388,408.91919708251953,386.8487048339844,368.9571043395996,2843179463.522644,92.95774647887325,91.14688128772636,88.32997987927565,90.84507042253522,0.9920159680638724,1.595588731216914,True,0.9920159680638724,92.61569416498996,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-01-22,501,449,0.8962075848303394,20.71269487750557,23008.75,23691.5850390625,23083.075546875,True,False,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
COALINDIA-2026-03-11,COALINDIA,2026-03-05 00:00:00,2026-03-11,4,443.4754943847656,11.314239453849476,11.358388275104108,428.0318130194026,1.3649774187966817,440.8604431152344,439.0348149852066,422.5876098632813,418.1956469726563,378.5011364746094,3698331510.553772,89.7590361445783,92.9718875502008,89.7590361445783,91.0441767068273,0.996,1.1405177213583495,True,0.996,90.08032128514056,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-03-11,500,449,0.898,24.721603563474385,22042.30078125,23302.9610546875,23291.91828125,True,False,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
COALINDIA-2026-03-20,COALINDIA,2026-03-12 00:00:00,2026-03-20,6,463.9026184082031,12.591195494091394,12.661549291922714,443.2781647458176,1.638005991731596,461.9783325195313,453.93577575184304,439.1162445068359,425.3734899902344,381.6169808959961,4483235339.702286,98.79518072289156,97.79116465863451,94.77911646586344,97.18875502008032,0.996,2.3679044574002304,True,0.996,95.50200803212851,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-03-20,500,449,0.898,20.044543429844097,21327.900390625,22978.10609375,23248.8400390625,True,False,False,True,MOMENTUM_DISABLED,True,ACCEPTED,
COCHINSHIP-2023-08-23,COCHINSHIP,2023-08-17 00:00:00,2023-08-23,4,426.1167907714844,18.032435505539038,20.127938306881127,397.6019697118249,1.5813072533047778,421.9806823730469,412.0297122907929,350.4271667480469,316.5930407714844,269.92427040100097,1136187819.88385,96.93251533742333,98.97750511247445,95.91002044989774,97.4437627811861,0.9741035856573704,4.131573319618941,True,0.9741035856573704,98.07770961145197,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-23,502,491,0.9780876494023905,71.4867617107943,16950.25,16655.08609375,15597.192260742188,True,True,True,True,MOMENTUM_ENABLED,True,ACCEPTED,
