Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk
MANAPPURAM-2023-12-07,MANAPPURAM,2023-12-04,2023-12-07,3,160.9188690185547,6.228161510314171,5.851869905941723,156.25523961576303,0.7487971201563149,159.8611297607422,159.62073494347052,147.87225723266602,140.12438217163086,124.38242767333985,1637598879.7120056,83.46938775510205,57.14285714285714,81.22448979591836,72.26530612244898,0.9780439121756487,0.5098606280642283,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-08,160.00535345338986,154.7922721392776,5.213081314112259
SOBHA-2023-12-07,SOBHA,2023-12-04,2023-12-07,3,960.79736328125,33.66769165892684,36.79475713689091,910.9811596094088,1.4796441697431508,959.7554321289062,958.5645558225315,882.4262084960938,785.6309765625,602.4176089477539,520233644.0271301,91.02040816326532,96.73469387755102,88.9795918367347,92.6938775510204,0.9780439121756487,0.7449546940698012,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-08,947.6983098366619,901.7824703251861,45.91583951147584
LODHA-2023-12-08,LODHA,2023-12-01,2023-12-08,5,911.5712280273438,36.08404364308787,33.15064540316937,879.1992405592149,0.8971274890454223,909.8856811523438,894.6663808895205,870.6501434326171,822.9314660644532,639.5933239746093,1597930327.78714,58.16326530612245,84.6938775510204,85.91836734693878,77.10204081632654,0.9780439121756487,0.46200039407260446,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-11,914.397010933412,870.9115792084226,43.48543172498944
BAJAJ-AUTO-2023-12-11,BAJAJ-AUTO,2023-12-04,2023-12-11,5,5916.3857421875,101.79544031204837,101.72580580986728,5712.373767167358,2.0041366724752545,5855.99755859375,5838.443881130599,5600.122094726563,5223.0349609375,4458.221115722657,2508433251.574951,77.9591836734694,88.9795918367347,62.857142857142854,77.83673469387756,0.9780439121756487,0.40616091317244324,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-12,5880.419758846438,5686.942315714891,193.47744313154635
FORTIS-2023-12-11,FORTIS,2023-12-05,2023-12-11,4,386.2866516113281,10.60451995724715,9.986312033887575,374.5371985748596,1.1079665165266568,384.3947448730469,382.8514031935742,371.95581970214846,347.9178289794922,308.1237088012695,761130185.3865967,76.32653061224491,70.61224489795919,70.61224489795919,72.32653061224491,0.9780439121756487,1.3609005263126452,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-12,383.3990600152458,372.0406205663877,11.358439448858121
RADICO-2023-12-11,RADICO,2023-12-05,2023-12-11,4,1711.562255859375,69.275121775553,72.15429962342371,1553.5696850432605,2.280653815781088,1654.869873046875,1618.1690929726235,1501.452459716797,1344.2415551757813,1243.1438836669922,459031424.6144409,90.0,87.55102040816325,72.0408163265306,83.63265306122449,0.9780439121756487,2.266700784941877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-12,1654.1240668494265,1535.5311101374045,118.59295671202199
VIJAYA-2023-12-11,VIJAYA,2023-11-28,2023-12-11,9,639.39306640625,27.783830366909548,27.34226165551753,593.2378988732086,1.661224061748235,621.25,620.7017605019635,615.1466491699218,573.9504620361328,460.94496459960936,123511891.82495117,45.51020408163266,87.75510204081633,84.89795918367346,74.22448979591836,0.9780439121756487,1.262096665498558,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-12,621.0506079896367,586.4023334593292,34.6482745303075
ANGELONE-2023-12-12,ANGELONE,2023-12-06,2023-12-12,4,301.6229553222656,12.672598066135274,12.225085961390757,282.236724390978,1.5297755701013716,294.3177185058594,291.53867043015407,288.23640899658204,246.716025390625,165.32787284851074,2149497895.2755737,74.08163265306122,98.36734693877551,97.75510204081633,90.89795918367346,0.9780439121756487,0.9932659730117577,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-13,294.4232993007558,279.1804529006303,15.242846400125472
HDFCAMC-2023-12-12,HDFCAMC,2023-12-05,2023-12-12,5,1429.721923828125,33.689067814541815,30.39467265049669,1399.944409055199,0.8838925118632281,1423.681640625,1420.448872224737,1374.44951171875,1330.0861987304688,1068.7781381225586,1073332590.9660645,59.795918367346935,78.36734693877551,83.6734693877551,74.38775510204083,0.9780439121756487,1.279228358411347,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-13,1428.3297997961422,1392.345740892575,35.9840589035673
HEROMOTOCO-2023-12-12,HEROMOTOCO,2023-11-30,2023-12-12,8,3446.347900390625,76.28507569356258,75.73610847579745,3323.5749783547726,1.6093963454795752,3381.464599609375,3364.7698936939055,3222.3947021484373,2966.105322265625,2601.872211303711,2335436106.00708,87.14285714285714,87.14285714285714,57.55102040816327,78.26530612244898,0.9780439121756487,0.8219081704234478,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-13,3375.0123776571613,3304.640951235823,70.37142642133813
WELCORP-2023-12-12,WELCORP,2023-12-05,2023-12-12,5,551.3118896484375,19.78950376063748,19.40266189611972,515.8479196682473,1.792059589221746,536.6743774414062,532.0571961303694,526.4846664428711,460.4849139404297,312.1828790283203,578418583.9575195,76.32653061224491,97.14285714285714,96.73469387755102,90.77551020408164,0.9780439121756487,0.7981915849265473,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-13,538.4427036451733,510.99725419421736,27.445449450955948
ALKEM-2023-12-13,ALKEM,2023-12-07,2023-12-13,4,4760.09033203125,104.98863894746562,107.12164783552191,4557.984743032208,1.9250234218215936,4756.05078125,4685.956153716875,4488.934741210937,3969.4861767578127,3540.8068322753907,1178759550.0778809,75.10204081632654,93.26530612244898,73.46938775510205,81.87755102040816,0.9780439121756487,1.1941529320923085,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,4770.312537383592,4531.204331073327,239.1082063102649
HINDPETRO-2023-12-13,HINDPETRO,2023-12-06,2023-12-13,5,221.912841796875,8.303248439616004,8.850857966997927,205.59787642108896,1.9648894639771317,216.57078552246094,213.59656154560315,198.73401794433593,169.75049377441405,153.9774980545044,3254819724.570175,94.08163265306122,96.12244897959184,73.06122448979592,88.59183673469389,0.9780439121756487,1.2794854561048334,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,218.24559223131055,203.38516192933946,14.860430301971093
IOC-2023-12-13,IOC,2023-12-07,2023-12-13,4,108.28133392333984,2.8870971002747354,2.9134830394012217,104.04289327618577,1.4680630751043149,106.76441955566406,106.09519103329167,98.52843170166015,86.56496383666992,76.2976404953003,3136721069.046524,91.63265306122449,92.24489795918367,73.67346938775509,86.48979591836734,0.9780439121756487,0.7885313609912731,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,107.52287836921785,103.31452251633546,4.2083558528823914
LTF-2023-12-13,LTF,2023-12-06,2023-12-13,5,149.78875732421875,4.295733686070533,4.082811545734818,145.08084378341866,1.0959509794720528,149.1642608642578,148.7319010284397,142.61399536132814,135.35755004882813,112.02666229248047,934088127.6080475,63.469387755102034,78.9795918367347,79.59183673469387,74.51020408163265,0.9780439121756487,0.5924613119175326,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,150.36525920023075,144.06014089698496,6.305118303245791
NHPC-2023-12-13,NHPC,2023-12-07,2023-12-13,4,60.14198303222656,1.7960470498414984,2.019613011860725,57.286997789393354,1.589593793261241,60.14198303222656,59.62715289867582,53.38361740112305,50.32269393920898,44.43683019638061,1447668001.2694607,93.6734693877551,82.0408163265306,75.3061224489796,83.51020408163265,0.9780439121756487,1.8422030225064574,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,60.70361747614643,56.782094536428176,3.921522939718251
ADANIPOWER-2023-12-14,ADANIPOWER,2023-12-07,2023-12-14,5,112.4800033569336,5.7118555124869745,5.642940925932879,99.5999984741211,2.254959855804278,105.79000091552734,104.0,92.13850059509278,80.01180023193359,58.329250173568724,5264679089.789486,98.16326530612245,91.83673469387756,94.48979591836735,94.53061224489795,0.9780439121756487,0.26704389552942204,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,107.4000015258789,98.18926324263788,9.210738283241028
BRIGADE-2023-12-14,BRIGADE,2023-12-05,2023-12-14,7,648.4205322265625,27.152763851964323,25.286055840806338,590.2514215755282,2.1422905958365694,634.0549926757812,610.3110622128219,591.4087951660156,518.2421844482421,433.70767700195313,226224456.22000122,90.61224489795919,92.85714285714286,80.0,88.32653061224491,0.9780439121756487,3.493082874292786,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,636.3996431643961,583.9299076153266,52.46973554906958
GPPL-2023-12-14,GPPL,2023-12-07,2023-12-14,5,141.19961547851562,5.311912503430652,5.246448887269828,134.48016121771937,1.2649783399964802,140.10997009277344,138.88412961899778,130.41842498779297,120.54318084716797,106.26984073638916,337671964.58608246,76.32653061224491,69.18367346938776,72.24489795918367,72.24489795918367,0.9780439121756487,1.518249000865281,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,140.8364057947274,133.16854899590192,7.667856798825483
HINDCOPPER-2023-12-14,HINDCOPPER,2023-12-08,2023-12-14,4,184.41688537597656,6.33285716187529,6.429813389634115,175.55260828988727,1.399727936302355,182.58460998535156,182.2379563989626,170.44696350097655,157.64870819091797,128.77091865539552,1289324151.6020813,76.53061224489795,63.06122448979592,87.55102040816325,74.44897959183673,0.9780439121756487,0.6114189299267255,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,184.21879019783177,173.94515494247875,10.273635255353014
MRPL-2023-12-14,MRPL,2023-12-07,2023-12-14,5,125.25212097167969,4.878846265690586,4.574942324271697,120.04534016009625,1.0672155932026355,125.05928039550781,123.70937987515876,117.72156639099121,107.31474456787109,79.34297582626343,530745917.58625793,73.46938775510205,93.26530612244898,95.71428571428572,88.06122448979593,0.9780439121756487,1.181610992894359,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,126.02350048348065,118.90160457902832,7.12189590445233
PATANJALI-2023-12-14,PATANJALI,2023-12-08,2023-12-14,4,522.0382690429688,17.421066152083814,17.898969862777008,488.51007405935883,1.9245776745758731,510.8024597167969,510.33017082315104,474.3856658935547,450.2747607421875,382.6079647827148,776626681.9488373,52.44897959183673,80.40816326530611,82.0408163265306,72.51020408163265,0.9780439121756487,0.9089387819825198,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,514.5639759395289,484.0353315936646,30.52864434586428
PCBL-2023-12-14,PCBL,2023-12-04,2023-12-14,8,257.6768798828125,10.86694638530958,10.561880267041635,234.29439479648948,2.1517070442099997,248.0985107421875,241.66598769898224,241.01333389282226,208.46847869873048,152.47305892944337,996683682.8318176,92.24489795918367,97.55102040816327,92.44897959183673,94.42857142857143,0.9780439121756487,1.6229992946081795,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,251.2443121438232,231.65392472972908,19.590387414094124
SHYAMMETL-2023-12-14,SHYAMMETL,2023-12-11,2023-12-14,3,517.6175537109375,16.324795235214744,15.991139141390589,500.1797502688823,1.0681789995405004,511.8050231933594,511.26311062978436,471.57728118896483,453.5508148193359,372.6088884735107,260651152.9544525,59.38775510204082,70.81632653061224,86.53061224489797,72.10204081632654,0.9780439121756487,1.2604420882490968,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-15,512.1990180964165,496.18196548353467,16.0170526128818
FACT-2023-12-15,FACT,2023-12-06,2023-12-15,7,811.9712524414062,32.85936383009778,40.82543896543733,743.0170799234918,2.098463405270049,799.93798828125,797.2416473133525,745.1341522216796,696.4268634033203,457.34340957641604,547976192.4559021,58.36734693877551,97.14285714285714,98.36734693877551,85.87755102040816,0.9780439121756487,8.621565177047605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-18,803.0336948474779,732.8107201821325,70.22297466534542
DIXON-2023-12-19,DIXON,2023-12-11,2023-12-19,6,6367.53857421875,179.8592693724282,193.77545625462008,6175.04333649946,1.0702547519010392,6361.09375,6323.624575522803,5890.152001953125,5542.76982421875,4324.768090820313,2170204662.3479004,85.71428571428571,82.6530612244898,69.59183673469389,79.6530612244898,0.9780439121756487,2.2634831723944018,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-20,6413.851824818656,6126.599472435804,287.2523523828513
JYOTHYLAB-2023-12-19,JYOTHYLAB,2023-12-06,2023-12-19,9,460.17437744140625,16.708744814620523,17.33902365677058,431.5039713573612,1.715892270911805,455.0098571777344,453.5135483380266,435.9831237792969,396.94118408203127,279.02659034729004,281329357.064209,33.87755102040816,88.9795918367347,98.16326530612245,75.20408163265306,0.9780439121756487,4.9527982047821935,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-20,457.0852981656238,427.1692154431685,29.916082722455258
NAM-INDIA-2023-12-20,NAM-INDIA,2023-12-13,2023-12-20,5,432.1893615722656,13.965633978043181,15.459576367218943,412.3969737299326,1.4172208632598198,432.14239501953125,427.15900856170407,408.8662826538086,378.4028857421875,280.1016581726074,289374067.4121094,75.51020408163265,95.51020408163265,96.12244897959184,89.6938775510204,0.9780439121756487,9.171173276473944,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-21,427.67612701042583,408.53207963812787,19.144047372297962
ANGELONE-2023-12-22,ANGELONE,2023-12-18,2023-12-22,4,322.09405517578125,13.244797954759894,13.379076669935884,299.9862654352232,1.6691677605103077,316.0511169433594,315.09115187715935,299.0330383300781,266.75678649902346,173.72860218048095,2027076761.6004944,70.61224489795919,99.38775510204081,97.34693877551021,90.14285714285714,0.9780439121756487,0.33421917349644537,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,316.78545090597726,296.6414962677392,20.14395463823803
BAJAJ-AUTO-2023-12-22,BAJAJ-AUTO,2023-12-18,2023-12-22,4,6168.240234375,113.11499844052778,113.47934856409996,5945.292023271403,1.9709871739141276,6078.9462890625,6053.093370933417,5910.1082763671875,5450.833515625,4571.282131347656,2363325723.9729004,69.59183673469389,80.61224489795919,74.48979591836735,75.46938775510205,0.9780439121756487,0.5895753773808828,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,6086.33955465562,5916.922186130379,169.41736852524173
BLS-2023-12-22,BLS,2023-12-12,2023-12-22,8,313.2099609375,10.751576455616677,11.855215395964576,289.80071466579375,2.1772850119553535,306.04888916015625,305.0117894097987,286.1238815307617,269.0277117919922,222.75306327819825,940241583.3650055,85.10204081632654,65.91836734693878,87.14285714285714,78.04081632653062,0.9780439121756487,1.6324205811679946,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,308.76519050786175,286.83691081680263,21.928279691059117
COALINDIA-2023-12-22,COALINDIA,2023-12-19,2023-12-22,3,314.74896240234375,7.881254080203159,8.799626114954332,296.86501224356294,2.2691756891461368,311.5752868652344,306.0428514207612,300.24022521972654,278.5949786376953,214.27184120178222,3983039930.6204224,63.26530612244898,89.38775510204081,89.79591836734694,81.6734693877551,0.9780439121756487,1.0468671254145445,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,312.0470669200117,294.66510571482434,17.381961205187338
COLPAL-2023-12-22,COLPAL,2023-12-19,2023-12-22,3,2292.201171875,46.83863408407869,47.65112628474111,2229.1335435458645,1.3464873509318092,2278.990478515625,2277.854364264226,2193.27470703125,2067.3639990234374,1738.185354614258,655909797.7177734,70.0,79.38775510204081,80.61224489795919,76.93877551020408,0.9780439121756487,0.40664191729967053,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,2278.990310888725,2217.220761974679,61.76954891404603
GICRE-2023-12-22,GICRE,2023-12-19,2023-12-22,3,306.44866943359375,13.68234358918286,14.947106119385586,280.36188038628654,1.906602394339168,298.0060729980469,295.9665379576863,294.61004028320315,249.77395080566407,189.4461321258545,708372063.6285858,85.71428571428571,91.22448979591836,91.22448979591836,89.57142857142857,0.9780439121756487,0.5828633566550065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,298.8123659940294,276.62510385644015,22.187262137589244
LODHA-2023-12-22,LODHA,2023-12-14,2023-12-22,6,932.8385620117188,34.2187028038186,34.88985429708599,869.7801196126484,1.8428063378262671,929.2196655273438,920.0979777720578,901.3737976074219,850.796162109375,664.1316551208496,785261408.351654,59.591836734693885,78.36734693877551,79.79591836734694,73.16326530612245,0.9780439121756487,0.889863039197722,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,929.4179970100416,861.0576560383769,68.36034097166475
POONAWALLA-2023-12-22,POONAWALLA,2023-12-19,2023-12-22,3,442.62469482421875,12.486153873683307,12.838209700734552,423.2069424422614,1.5551428068561277,440.4837646484375,440.03563595808265,415.8531127929688,386.5313421630859,358.8914958190918,1429341671.7810516,92.44897959183673,71.0204081632653,62.244897959183675,74.81632653061224,0.9780439121756487,0.8868280177938627,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,439.53775077591786,419.99739001707775,19.54036075884011
SWANCORP-2023-12-22,SWANCORP,2023-12-15,2023-12-22,5,513.9075317382812,21.85184183159776,23.124405741538897,475.62183804934335,1.7520579722289948,506.21038818359375,499.8127892515805,462.08443145751954,408.7848913574219,290.876689453125,3275947520.818985,87.34693877551021,99.18367346938776,97.55102040816327,95.14285714285714,0.9780439121756487,1.0395937674827,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-26,511.30850273009094,469.84073661395865,41.46776611613228
NTPC-2023-12-26,NTPC,2023-12-19,2023-12-26,4,292.33660888671875,6.932715141641899,7.833660287746894,276.80643502215923,2.24012865771396,292.2894592285156,291.6757578345257,271.2598762512207,244.85940643310548,197.82765953063964,5091278546.307343,92.24489795918367,85.71428571428571,89.59183673469387,88.83673469387755,0.9780439121756487,0.539685320246161,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-27,294.17759835052306,274.8480199502225,19.329578400300534
VIJAYA-2023-12-27,VIJAYA,2023-12-20,2023-12-27,4,672.4392700195312,28.073993520141137,27.441038651697937,621.7484049864937,1.8056164683756293,647.2184448242188,644.7262754127299,625.7757781982422,601.11818359375,474.16890884399413,134992287.6026001,49.38775510204081,93.26530612244898,73.87755102040816,74.28571428571428,0.9780439121756487,1.3540810982165008,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-28,647.2184693339599,614.8881453235692,32.330324010390655
AUROPHARMA-2023-12-28,AUROPHARMA,2023-12-21,2023-12-28,4,1086.4976806640625,32.72171906814818,33.06494248920247,1040.7357122281855,1.3985196908686361,1084.060302734375,1075.604271727685,1034.3464965820312,968.5384997558593,769.8535282897949,2015749293.8372803,50.61224489795918,78.77551020408163,83.06122448979592,71.61224489795919,0.9780439121756487,1.1915391964548883,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-29,1089.2335052690657,1032.469476605885,56.76402866318085
SYRMA-2023-12-29,SYRMA,2023-12-19,2023-12-29,7,672.4671630859375,22.908626478317647,21.780647037939307,641.8643443661538,1.3358644067442633,666.704345703125,660.6433863692815,635.7959747314453,592.3881555175781,462.4456301879883,575333991.154541,93.87755102040816,72.44897959183673,83.06122448979592,82.06122448979592,0.9780439121756487,0.48922609676925005,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-02,658.7058741984242,636.419182606669,22.286691591755243
ETERNAL-2024-01-02,ETERNAL,2023-12-19,2024-01-02,8,130.25,4.193440121895168,4.489284714548985,120.19999694824219,2.3966010625223504,128.6999969482422,125.55000305175781,123.58999938964844,118.49599990844726,88.07825002670288,5942292483.0,71.0204081632653,80.20408163265306,89.18367346938776,80.14285714285714,0.9780439121756487,1.3696726745639933,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-03,128.8000030517578,119.07767576960494,9.722327282152875
JYOTHYLAB-2024-01-02,JYOTHYLAB,2023-12-27,2024-01-02,3,468.3314514160156,16.639931324421294,17.32852333237107,448.9765084015499,1.16316243361292,467.2212829589844,466.6420954048952,452.7219955444336,416.1947540283203,291.6764775085449,355943774.1408386,64.28571428571429,83.06122448979592,97.95918367346938,81.89795918367346,0.9780439121756487,0.9888082703463105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-03,469.05540960190785,444.6443775684571,24.411032033450738
KAYNES-2024-01-02,KAYNES,2023-12-19,2024-01-02,8,2745.449951171875,90.41647608823983,105.31376116999652,2572.0,1.9183445172382145,2663.300048828125,2630.0,2561.0099853515626,2482.922001953125,1802.9242504882814,391598145.03100586,66.53061224489795,65.3061224489796,90.40816326530611,73.20408163265306,0.9780439121756487,0.525165742545528,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-03,2660.0,2545.671559707501,114.32844029249918
PPLPHARMA-2024-01-02,PPLPHARMA,2023-12-22,2024-01-02,5,140.30714416503906,5.686446575726298,4.882268109223877,136.86187635753564,0.6058735911122813,140.30714416503906,139.50823264307252,131.00493125915528,119.46878677368164,95.26318906784057,668361331.150425,73.06122448979592,92.85714285714286,84.89795918367346,84.53061224489795,0.9780439121756487,2.3862603353214435,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-03,140.70659684255693,135.64130933022966,5.065287512327274
BPCL-2024-01-03,BPCL,2023-12-28,2024-01-03,3,207.71267700195312,4.923020069552092,4.9984771087600635,199.81978589474645,1.603262021217962,205.59451293945312,204.85875289016903,200.95755920410156,179.15512969970703,158.4101992034912,3576787789.3882446,48.36734693877551,91.42857142857143,63.469387755102034,70.12244897959184,0.9780439121756487,0.8032498933454723,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,203.6993329052515,198.57016661755642,5.129166287695085
IOC-2024-01-03,IOC,2023-12-28,2024-01-03,3,118.8997802734375,3.5437520465028447,3.4278317028933527,114.48286683351513,1.2463946071738297,118.40899658203125,117.29361710747956,110.92702560424804,96.79269958496094,79.70733610153198,2491193165.395458,86.53061224489797,96.3265306122449,84.48979591836735,89.83673469387756,0.9780439121756487,1.0117146837140238,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,117.78439656198074,113.6259089077918,4.158487654188946
KEI-2024-01-03,KEI,2023-12-28,2024-01-03,3,3276.120849609375,108.86903833979837,106.66064684873326,3104.0270890106535,1.5807410740745982,3216.06494140625,3214.6199338788692,3053.547253417969,2811.8930810546876,2373.9046478271484,649585264.8334961,80.0,71.42857142857143,68.77551020408164,73.20408163265306,0.9780439121756487,0.7571288736863618,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,3248.1115604593124,3077.36192729847,170.74963316084222
PATANJALI-2024-01-03,PATANJALI,2023-12-22,2024-01-03,6,528.1282348632812,18.695095857063848,17.438794539911438,497.9709397113254,1.613112624964748,519.3025512695312,513.114756918203,513.779933166504,474.49052978515624,395.8373419189453,1059830196.1218567,74.28571428571429,80.81632653061224,64.6938775510204,74.0204081632653,0.9780439121756487,1.6338389699570814,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,529.2193235539796,493.61124107634754,35.60808247763208
BDL-2024-01-04,BDL,2023-12-27,2024-01-04,5,871.0347900390625,36.482490854782114,34.37863655912694,804.366153873164,1.8274145926952141,830.4956665039062,826.9426885600948,758.3211151123047,624.4945764160157,553.0050309753418,2037576930.156067,98.16326530612245,97.95918367346938,77.75510204081633,91.95918367346938,0.9780439121756487,0.815001486342698,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-05,836.4420963181324,795.7714947333823,40.6706015847501
COLPAL-2024-01-04,COLPAL,2023-12-29,2024-01-04,3,2395.513427734375,49.953109160577085,46.954076664568554,2330.4573904093886,1.302342104789916,2369.708984375,2369.5195652516613,2286.2349243164062,2134.7579931640626,1777.2730999755859,605739830.8798828,63.6734693877551,77.55102040816327,76.73469387755102,73.14285714285714,0.9780439121756487,1.3028885012974858,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-05,2372.123933228777,2318.7188712432467,53.40506198553021
IEX-2024-01-04,IEX,2023-12-29,2024-01-04,3,158.13865661621094,5.801830362362724,5.605201970637706,152.53791419216336,0.9653406036102627,156.208984375,155.738330059482,147.15366973876954,135.19913848876953,130.34582473754884,1955965838.1430511,85.51020408163265,74.08163265306122,60.40816326530612,73.40816326530611,0.9780439121756487,1.2940313149056173,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-05,157.05613317602504,151.13661369950393,5.919519476521117
VBL-2024-01-04,VBL,2023-12-21,2024-01-04,8,512.4821166992188,19.620427050532165,15.87988648655146,478.68833812791826,1.7223773205478676,500.0599365234375,492.02327272779786,469.0532699584961,426.1463427734375,349.85981506347656,1901301351.6765747,91.22448979591836,86.73469387755102,81.42857142857143,86.48979591836735,0.9780439121756487,1.4869034707901467,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-05,500.06000378741,474.7183665062804,25.34163728112958
FORTIS-2024-01-05,FORTIS,2024-01-02,2024-01-05,3,433.6327209472656,12.913554598981984,12.661385632416424,419.24468686933585,1.114180760041393,432.4378356933594,428.9528826073344,403.0145736694336,373.73167236328123,320.30538314819336,596777228.746994,81.0204081632653,76.93877551020408,66.53061224489795,75.0408163265306,0.9780439121756487,0.8116825383485397,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-08,431.1434327594606,416.07934046123177,15.064092298228843
VIJAYA-2024-01-05,VIJAYA,2024-01-02,2024-01-05,3,675.479736328125,28.2995467843632,26.197122174013774,649.660815285728,0.912343976358773,673.585693359375,668.1527593817669,641.8752410888671,615.3166137695313,483.55457977294924,175367037.08996582,76.73469387755102,82.85714285714286,71.0204081632653,77.46938775510205,0.9780439121756487,0.6352305114677469,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-08,669.6979355946521,643.1115347422245,26.586400852427573
360ONE-2024-01-08,360ONE,2023-12-29,2024-01-08,5,688.0885009765625,25.839293713235495,24.62283264006401,624.3057171657601,2.4684414565918,651.8350830078125,644.5650215332923,647.7614288330078,582.1755596923828,482.6302734375,351614167.3285217,56.93877551020409,86.3265306122449,73.26530612244898,73.59183673469389,0.9780439121756487,1.5572950739807636,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-09,654.1130915807823,618.1500090057441,35.96308257503824
GSFC-2024-01-09,GSFC,2024-01-04,2024-01-09,3,279.9188232421875,12.715806827288656,13.994911887050224,261.15519942369997,1.4756140977401455,279.5829162597656,276.03173562461205,239.20991744995118,207.74844207763672,163.56830535888673,1269159575.969902,97.75510204081633,97.75510204081633,92.85714285714286,96.28571428571429,0.9780439121756487,4.841197981254564,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-10,281.1185535180296,257.6564714519374,23.462082066092194
