Omitted_Symbol,Remaining_Entry_Count,Setup_Mean_Return,Setup_Return_PF,Practical_Mean_R,Practical_R_PF
APLAPOLLO,1462,0.0016651102245108915,1.0657552427934147,0.002706975577770114,1.0052666064345812
APLLTD,1463,0.0016633162322608394,1.0657276223004963,0.002763250654111809,1.0053803795359022
APOLLOHOSP,1462,0.0016299085807060236,1.0642757783893726,0.0027305750640526437,1.005312764784384
APOLLOTYRE,1462,0.0016292489430616622,1.0642547214121163,0.0022484771578524985,1.0043713723974428
APTUS,1464,0.001625278926653916,1.0641747961303176,0.002078303078528391,1.0040440883986483
ARE&M,1463,0.0014743917218424788,1.0581029358661393,0.000445910464823308,1.000867086996616
ASAHIINDIA,1463,0.0016598037940577935,1.0655797224497583,0.002811277430368234,1.005474405346628
ASHOKLEY,1457,0.001543000939948283,1.0607450442579363,0.0003293154062538081,1.000639606258169
ASTERDM,1460,0.0015925914316228665,1.0627505317999593,0.002028596081668364,1.0039443515385407
ASTRAL,1464,0.001610757870908305,1.0635649801303229,0.0017297900456050394,1.003363649479841
ASTRAZEN,1464,0.001685941783339698,1.0667299316100518,0.0020783030785283857,1.0040440883986483
ATHERENERG,1461,0.0013517427789722192,1.0532181369064122,-0.002018891038148521,0.9960836476158109
ATUL,1463,0.0016176981499935888,1.063809951000343,0.00195690826635477,1.0038043614413985
AUBANK,1459,0.0015198380932218267,1.0598659742383758,-0.0026021462802464468,0.9949437343660712
AUROPHARMA,1459,0.0015906905848378514,1.0626317802025225,0.0014051288462190758,1.0027273480516166
AVANTIFEED,1461,0.0016441189110128378,1.064883213504206,0.002598578119968203,1.0050541115188254
AXISBANK,1464,0.0016221604811488403,1.0640437771398807,0.0020783030785283857,1.0040440883986483
BAJAJ-AUTO,1457,0.0012612812939431217,1.049630136549768,-0.009520797333390809,0.9814998822807004
BAJAJFINSV,1464,0.0015948836219779724,1.062899135512522,0.0014536690049849297,1.0028252035720506
BAJAJHLDNG,1459,0.0016714232332386875,1.0659167080721175,0.002875103959279185,1.0055886207569096
BAJFINANCE,1460,0.0016501516284982529,1.0650338267820827,0.003772888213718483,1.007345530331215
BALRAMCHIN,1462,0.0016546460547104142,1.0653150223290666,0.002301118883540449,1.0044734520955416
BANDHANBNK,1464,0.001627894107979865,1.064284695756932,0.0020783030785283883,1.0040440883986483
BANKBARODA,1457,0.0015746203299987968,1.0620266007936758,-0.0001132208397602578,0.9997799841776747
BANKINDIA,1463,0.0016017104656624898,1.0631395004655961,0.001559631361058805,1.003029688457673
BBTC,1463,0.0016511996694442308,1.0652175980022793,0.0025287700929180245,1.0049215708363015
BDL,1461,0.001509811771959185,1.0595134077918098,0.001248669345665965,1.0024259117456031
BEL,1461,0.001638425366473596,1.0645862832700936,0.002675038266729053,1.0052005687220105
BELRISE,1463,0.0016209156138527832,1.0639523693329285,0.0020335002856931668,1.0039542055960455
BEML,1459,0.001572897020751298,1.0620374496925216,0.0019407149880425805,1.0037718975633145
BHARATFORG,1458,0.0015740084330288686,1.0620422062200454,0.0010557371457264207,1.0020547735706908
BHARTIARTL,1462,0.0016518864760276428,1.0651989893350162,0.003028302972618026,1.005895456524477
BHEL,1459,0.0014116739846097301,1.0555603856375044,-0.0012317524735976407,0.9976081880049666
BIKAJI,1460,0.0016678324049599863,1.0658771847892867,0.0022969336841217863,1.0044667107882848
BIOCON,1460,0.0017264729061616778,1.068244194499136,0.004192084883377873,1.0081683413478815
BLS,1464,0.0014347132628516656,1.0565779304049105,-0.0008323283169963654,0.9983825548031064
BLUESTARCO,1460,0.001577066932742326,1.062051329650043,0.0010717103952502603,1.002077740838985
BOSCHLTD,1461,0.0016327749614943505,1.0643733947963183,0.0020073499672449134,1.0039002556298926
BPCL,1461,0.0015949147770825422,1.0628560693495621,0.001856628030299817,1.003611004590457
BRIGADE,1463,0.0015337062469034859,1.0604472191281316,0.0006625624952899858,1.0012867444750329
BSE,1457,0.0012440345467938205,1.0490913223410716,-0.001514299255886104,0.9970564632348351
BSOFT,1462,0.0015262745364504852,1.0601371551113012,-0.00037983116329167696,0.9992625827067497
CAMS,1463,0.0016354721342876448,1.0645563041165995,0.0024703176501579033,1.0048072619945672
CANBK,1457,0.001288954859253509,1.050693966631851,-0.007650344168339182,0.9851708274035211
