Entry_ID,Symbol,Leader_Date,Signal_Date,Pullback_Age,Leader_Close,ATR14_Seed,ATR14_Signal,Pullback_Low,Pullback_Depth_ATR,Close,Prior_High,SMA20,SMA50,SMA200,Median_Traded_Value_20,RS21,RS63,RS126,Composite_RS,RS_Coverage,Resumption_Volume_Ratio,Seed_Membership_OK,Seed_RS_Coverage_OK,Seed_Liquidity_OK,Seed_Trend_OK,Seed_RS_OK,Signal_Membership_OK,Signal_RS_Coverage_OK,Signal_Liquidity_OK,Signal_Trend_OK,Signal_RS_OK,Age_OK,Depth_OK,Resumption_OK,Not_New_Leader_OK,Signal_Qualified,Signal_Rejection_Reason,Entry_Date,Entry_Open,Structural_Stop,Initial_Risk,Exit_Date,Exit_Price,Exit_Reason,Return,Exit_Signal_Date,R_Multiple,Holding_Sessions,Breadth_Matched_Date,Member_Count,Covered_Member_Count,SMA50_Denominator,Above_SMA50_Count,Pct_Above_SMA50,SMA200_Denominator,Above_SMA200_Count,Pct_Above_SMA200,Coverage_200_Sessions,Coverage_OK,Nifty500_Close,Nifty500_SMA200,Regime,Universe_Method,Universe_Member_Count,Eligible_Count_50,Eligible_Count_200,Momentum_Regime
INDIANB-2025-09-01,INDIANB,2025-08-18,2025-09-01,9,662.1934814453125,14.256871027393135,12.709220191167097,629.1964291964156,2.314466630545821,654.5562133789062,643.3450386392007,644.8602508544922,630.2969873046875,554.979504699707,582883524.1653442,91.95171026156942,74.04426559356136,80.08048289738431,81.22736418511066,0.9920159680638724,1.1822840748903716,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-09-02,653.0874657696771,626.0191241486239,27.068341621053264,2025-09-08,655.9269991948045,SMA20,0.004347860851656208,2025-09-05,0.10490237875965054,4,2025-09-01,501,497,497,158,31.790744466800803,482,260,53.94190871369295,0.9620758483033932,True,22713.55078125,22207.735244140626,NORMAL,POINT_IN_TIME,501,497,482,NORMAL
INDIANB-2025-11-10,INDIANB,2025-11-03,2025-11-10,4,861.9873046875,20.454911924729625,19.70375194301886,832.2704309586902,1.4527989090426057,858.0707397460938,857.7281147291912,810.0218536376954,737.35044921875,607.007749786377,1452299483.674591,94.93927125506072,97.36842105263158,96.35627530364371,96.33603238866397,0.9821073558648112,0.6627842863165369,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-11-11,862.1831640648435,827.3444929729355,34.83867109190794,2025-11-24,834.0328458624865,SMA20,-0.03265004395311972,2025-11-21,-0.8080192877648399,9,2025-11-10,503,498,498,218,43.77510040160642,482,279,57.8838174273859,0.9582504970178928,True,23596.900390625,22394.831025390624,NORMAL,POINT_IN_TIME,503,498,482,NORMAL
INDIANB-2025-11-25,INDIANB,2025-11-17,2025-11-25,6,871.5829467773438,19.011447598371166,18.52690478381592,832.4662341950484,2.0575346711444915,854.8885498046875,845.5867053848517,851.2486145019532,781.0524780273438,626.3518016052246,1226043646.684662,86.43724696356276,97.165991902834,97.57085020242914,94.06882591093115,0.9840637450199204,1.1182394940826137,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-11-26,856.7489309985772,827.8345079990944,28.91442299948278,2025-11-28,851.8532370479927,SMA20,-0.0057142691090122915,2025-11-27,-0.16931667461156139,2,2025-11-25,502,499,498,178,35.7429718875502,491,256,52.13849287169042,0.9780876494023903,True,23655.05078125,22528.91678710937,NORMAL,POINT_IN_TIME,502,498,491,NORMAL
INDIGO-2024-03-15,INDIGO,2024-03-12,2024-03-15,3,3237.47900390625,92.92407632646696,97.6676564077229,3074.155033868604,1.7576066020161032,3197.6962890625,3181.872902063075,3140.872265625,3072.8731640625,2691.478675537109,1944902407.2524412,82.6530612244898,62.44897959183674,74.89795918367346,72.24489795918367,0.9780439121756488,3.566225243652612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-03-18,3194.601555686447,3049.7381197666728,144.86343591977447,2024-05-30,4033.23415347434,SMA20,0.2625155541839363,2024-05-29,5.789125409481026,47,2024-03-15,501,490,490,135,27.55102040816326,489,320,65.439672801636,0.9760479041916168,True,19825.19921875,17829.306528320314,NORMAL,POINT_IN_TIME,501,490,489,NORMAL
INDIGO-2024-05-08,INDIGO,2024-05-02,2024-05-08,4,4101.3193359375,112.76715979685962,121.39978809826736,3908.9442692720736,1.705949382887479,4068.774169921875,4033.134301145154,3794.490185546875,3477.418515625,2883.1849560546875,3650307676.90393,95.08196721311477,93.64754098360656,83.60655737704919,91.0655737704918,0.9740518962075848,0.9917781983698885,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-05-09,4088.0415667181855,3878.5943222475066,209.44724447067892,2024-05-30,4033.23415347434,SMA20,-0.013406765158663504,2024-05-29,-0.26167645882549756,14,2024-05-08,501,493,492,289,58.73983739837399,479,362,75.5741127348643,0.9560878243512974,True,20704.900390625,18561.658759765625,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
INDIGO-2024-09-10,INDIGO,2024-08-28,2024-09-10,9,4851.6513671875,122.01360136748862,110.96810822385854,4710.43960336376,1.1573444455461126,4823.69873046875,4817.309294358204,4608.863989257812,4439.319990234375,3673.0930944824217,5303203646.77832,84.78701825557809,45.233265720081135,89.24949290060852,70.30425963488844,0.9820717131474104,0.5702916499483319,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-11,4861.734474840385,4682.697576307794,179.03689853259039,2024-09-25,4801.885228895483,SMA20,-0.012310266275261068,2024-09-24,-0.33428442089554633,10,2024-09-10,502,494,493,279,56.5922920892495,489,403,82.41308793456032,0.9741035856573704,True,23643.650390625,20868.0712890625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
INDIGO-2025-05-02,INDIGO,2025-04-23,2025-05-02,6,5549.12255859375,151.54935734252447,162.5817979637536,5184.2389389387,2.4076883337113597,5312.5224609375,5311.52426528531,5248.8724365234375,4901.634736328125,4539.383145751953,5798622532.289063,61.72839506172839,97.119341563786,93.82716049382717,85.51440329218107,0.9700598802395208,0.5153235085550623,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-05-05,5410.856077126457,5143.593489447761,267.26258767869604,2025-05-08,5301.04168058322,SMA20,-0.020295198204857156,2025-05-07,-0.4108857790273906,3,2025-05-02,501,497,497,349,70.22132796780684,474,137,28.90295358649789,0.9461077844311376,True,22006.0,22380.32997070313,HOSTILE,POINT_IN_TIME,501,497,474,HOSTILE
INDIGO-2025-05-22,INDIGO,2025-05-15,2025-05-22,5,5579.5712890625,196.714046440306,181.1717447964845,5320.509007205232,1.3169485684688116,5493.71630859375,5473.250704594806,5390.315893554687,5174.854013671875,4611.621075439453,5193045159.223877,34.34959349593496,89.02439024390245,97.5609756097561,75.1829268292683,0.978131212723658,2.408155888921512,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-05-23,5510.687722163105,5275.216071006111,235.47165115699408,2025-05-27,5261.109032968794,STOP_GAP,-0.04528993508206701,,-1.0599097087398908,2,2025-05-22,503,497,497,424,85.3118712273642,474,214,45.14767932489451,0.9423459244532804,True,22595.0,22333.247998046874,NORMAL,POINT_IN_TIME,503,497,474,NORMAL
INDUSINDBK-2026-01-12,INDUSINDBK,2026-01-06,2026-01-12,4,912.7716064453124,21.009282417773324,22.058078055981216,874.6832721455938,1.8129288541286348,903.98583984375,890.5575980934755,865.3533996582031,847.4464001464844,800.244599609375,2539264547.202942,90.3420523138833,94.3661971830986,74.44668008048289,87.18309859154928,0.9920159680638724,1.3752561524531737,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-01-13,907.5300943107296,869.1687526315985,38.3613416791311,2026-01-27,873.5850382930374,SMA20,-0.037403780029436395,2026-01-23,-0.884876663116259,9,2026-01-12,501,498,498,151,30.32128514056225,492,195,39.63414634146341,0.9820359281437124,True,23510.44921875,23016.76228515625,NORMAL,POINT_IN_TIME,501,498,492,NORMAL
INDUSINDBK-2026-02-25,INDUSINDBK,2026-02-18,2026-02-25,5,943.1224365234376,23.369561772964257,22.336747314004462,910.4753206844206,1.3969930697111173,935.834228515625,932.889008571104,921.405111694336,899.516064453125,825.7053619384766,2745902644.5804443,52.610441767068274,83.93574297188755,87.14859437751004,75.50200803212851,0.996,0.3934473407010864,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-02-26,936.483199259732,904.8911338559196,31.5920654038124,2026-03-05,928.546046838106,SMA20,-0.008475488324723985,2026-03-04,-0.25123879430397106,4,2026-02-25,500,498,449,217,48.329621380846326,444,176,39.63963963963964,0.888,True,23403.80078125,23288.8962890625,NORMAL,POINT_IN_TIME,500,449,444,NORMAL
INDUSINDBK-2026-07-15,INDUSINDBK,2026-07-07,2026-07-15,6,1022.25,24.886843141240195,25.035254672584465,989.7999877929688,1.3039023078527008,1009.7000122070312,1009.0,962.367318725586,931.1971728515624,870.1711978149414,1821359650.444336,82.19999999999999,80.60000000000001,65.4,76.52,1.0,0.7962599875696006,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-07-16,1018.0,983.5411741248226,34.458825875177354,2026-07-27,1003.0,SMA20,-0.014734774066797643,2026-07-24,-0.4353021212717915,7,2026-07-15,500,500,500,317,63.4,417,231,55.39568345323741,0.834,True,23263.900390625,23061.20306640625,NORMAL,POINT_IN_TIME,500,500,417,NORMAL
INDUSTOWER-2024-04-05,INDUSTOWER,2024-04-01,2024-04-05,4,303.76788330078125,12.675053989080372,12.537204947685668,287.577185671995,1.2773671530499706,302.61138916015625,298.7564754049327,259.81694107055665,236.8030569458008,190.7757672119141,4940477334.565109,97.1252566735113,96.50924024640656,86.652977412731,93.73716632443532,0.9720558882235528,1.2591000624307658,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-08,305.0207148542781,284.44288443507355,20.57783041920453,2024-05-08,323.8134767005114,SMA20,0.061611428113042876,2024-05-07,0.9132528290589231,19,2024-04-05,501,493,492,334,67.88617886178862,479,381,79.54070981210856,0.9560878243512974,True,20715.099609375,18115.07103515625,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
INDUSTOWER-2024-07-11,INDUSTOWER,2024-07-04,2024-07-11,5,389.3953247070313,14.562071602662929,13.947392842387329,360.00153415550125,2.0185171006956755,379.9507751464844,374.3611428378868,353.1927947998047,338.9238024902344,246.2307514190674,8329732844.422836,79.3103448275862,68.76267748478702,95.33468559837728,79.89858012170386,0.9801192842942346,0.5575462305948244,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-07-12,382.1191666661476,356.51468594490444,25.604480721243135,2024-08-06,402.88755284309303,SMA20,0.0543505481762199,2024-08-05,0.8111231156394691,16,2024-07-11,503,493,493,407,82.55578093306288,484,421,86.98347107438018,0.9622266401590456,True,23005.25,19632.283525390623,STRONG_MOMENTUM,POINT_IN_TIME,503,493,484,STRONG_MOMENTUM
INDUSTOWER-2024-09-05,INDUSTOWER,2024-08-30,2024-09-05,4,441.8704528808594,11.44335830411929,11.630146843671918,415.7051952369051,2.28650165000387,427.0290222167969,425.294296946168,413.8090423583984,400.9205908203125,290.44791458129885,2732702204.5347443,54.76673427991886,80.73022312373224,97.3630831643002,77.93103448275862,0.9820717131474104,1.1328569508421191,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-06,427.12541610055536,412.7976585259872,14.327757574568182,2024-09-06,412.7976585259872,STOP_INTRADAY,-0.03354461484725856,,-1.0,0,2024-09-05,502,494,493,302,61.257606490872206,489,410,83.84458077709611,0.9741035856573704,True,23762.80078125,20773.62978515625,STRONG_MOMENTUM,POINT_IN_TIME,502,493,489,STRONG_MOMENTUM
INDUSTOWER-2025-12-11,INDUSTOWER,2025-12-05,2025-12-11,4,400.622802734375,9.422494926923957,9.653750184841558,382.1191863841549,1.963770370132824,395.46685791015625,392.7201980090687,389.424252319336,368.4987677001953,359.7437576293945,1741281100.9715424,79.23387096774194,92.74193548387096,73.79032258064517,83.00403225806451,0.9880478087649402,0.9699870995005098,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-12-12,396.09328037053865,379.7057488379445,16.387531532594153,2026-01-20,411.51295320500464,SMA20,0.03892939769147595,2026-01-19,0.9409393235214751,26,2025-12-11,502,499,498,156,31.32530120481928,493,233,47.26166328600406,0.9820717131474104,True,23550.849609375,22681.976533203124,NORMAL,POINT_IN_TIME,502,498,493,NORMAL
INDUSTOWER-2026-01-14,INDUSTOWER,2026-01-02,2026-01-14,8,426.01708984375,10.80087257767517,11.539125319385692,407.7544150303719,1.6908517975784745,422.4994812011719,417.7290324338688,409.53971405029296,397.4280328369141,369.5699542236328,2540466319.235565,88.93360160965796,97.78672032193158,76.05633802816901,88.61167002012073,0.9920159680638724,1.5890215916699906,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-01-16,422.4994641593858,404.8696337005255,17.629830458860283,2026-01-20,411.51295320500464,SMA20,-0.026003609202771834,2026-01-19,-0.6231773459205132,2,2026-01-14,501,498,498,174,34.93975903614458,492,201,40.85365853658536,0.9820359281437124,True,23475.849609375,23037.48478515625,NORMAL,POINT_IN_TIME,501,498,492,NORMAL
INFY-2026-01-22,INFY,2026-01-16,2026-01-22,4,1654.00830078125,30.74084000696524,28.879976348119307,1596.6494821313709,1.8658832561791685,1628.265380859375,1621.903059763467,1597.2025207519532,1567.212487792969,1488.8771667480469,9692480300.434204,78.06841046277665,90.54325955734409,79.87927565392354,83.60160965794769,0.9920159680638724,1.000346088167848,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-01-23,1631.8869227568262,1589.429488044341,42.45743471248511,2026-01-30,1589.429488044341,STOP_INTRADAY,-0.026017387675832157,,-1.0,4,2026-01-22,501,498,449,93,20.71269487750557,443,145,32.731376975169304,0.8842315369261478,True,23008.75,23083.075546875,HOSTILE,POINT_IN_TIME,501,449,443,HOSTILE
INOXWIND-2024-09-06,INOXWIND,2024-08-27,2024-09-06,8,228.07000732421875,12.086993274420676,10.697000246809967,212.3500061035156,1.3005716859271257,225.8800048828125,224.4499969482422,217.28200073242184,183.92399993896484,140.52147459030152,2144926800.617264,99.18864097363084,96.75456389452332,87.62677484787018,94.74645030425964,0.9820717131474104,1.5961669757941928,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-09,224.3000030517578,209.67575604181317,14.62424700994464,2024-09-30,238.17999267578125,SMA20,0.06188136172615474,2024-09-27,0.9491079858391958,15,2024-09-06,502,494,493,264,53.54969574036511,489,402,82.20858895705521,0.9741035856573704,True,23477.69921875,20804.71978515625,NORMAL,POINT_IN_TIME,502,493,489,NORMAL
INOXWIND-2024-09-18,INOXWIND,2024-09-13,2024-09-18,3,250.9900054931641,11.78909953144259,12.11962540230648,238.1499938964844,1.089142691724183,248.6499938964844,246.0,231.0800003051758,199.11940032958984,147.6850620651245,2372392102.4921646,88.84381338742394,99.59432048681542,98.17444219066938,95.94320486815415,0.9840319361277444,1.9310748993947389,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-09-19,250.0399932861328,235.12008754590772,14.91990574022509,2024-09-19,235.12008754590772,STOP_INTRADAY,-0.0596700773509921,,-1.0,0,2024-09-18,501,494,493,287,58.21501014198783,489,397,81.18609406952966,0.9760479041916168,True,23898.650390625,21057.981533203125,NORMAL,POINT_IN_TIME,501,493,489,NORMAL
INTELLECT-2023-08-28,INTELLECT,2023-08-16,2023-08-28,8,701.699462890625,27.326184525191486,24.61208313261547,658.2235269860564,1.5909991336144624,688.7940063476562,686.9784379779394,675.3538269042969,632.5435119628906,495.4045439147949,406596224.7043457,95.0920245398773,73.8241308793456,86.9120654396728,84.13087934560326,0.9741035856573704,0.4507717741117028,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-08-29,687.959915373269,652.0705062029025,35.88940917036655,2023-09-12,652.0705062029025,STOP_INTRADAY,-0.05216787834345536,,-1.0,10,2023-08-28,502,492,491,336,68.43177189409369,483,407,84.26501035196688,0.9621513944223108,True,16875.30078125,15617.758266601562,STRONG_MOMENTUM,POINT_IN_TIME,502,491,483,STRONG_MOMENTUM
INTELLECT-2024-01-31,INTELLECT,2024-01-19,2024-01-31,6,906.5662841796876,28.926567780185756,32.04988146804259,849.8905726032572,1.959296104781996,883.9940795898438,873.4441219594675,837.4856567382812,783.2604724121094,652.6426550292969,382917373.9785767,67.14285714285714,79.79591836734694,76.93877551020408,75.14285714285714,0.9780439121756488,1.086789143044618,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-02-01,883.6996533294457,841.8781022362465,41.82155109319922,2024-02-16,897.3901795494304,SMA20,0.015492284248844017,2024-02-15,0.3273557738084699,11,2024-01-31,501,491,491,357,72.70875763747455,489,413,84.45807770961146,0.9760479041916168,True,19802.099609375,17095.401479492186,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM
INTELLECT-2025-06-16,INTELLECT,2025-06-11,2025-06-16,3,1196.47314453125,44.91451164858379,49.05779910364653,1115.9271690310468,1.7933174055281735,1192.2391357421875,1190.4667103813815,1131.297833251953,923.9675769042968,843.6110781860351,685520085.2785034,85.80121703853956,98.98580121703854,97.97160243407708,94.7261663286004,0.9801192842942346,1.0651634393275409,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-06-17,1198.048643777798,1103.6627192551352,94.38592452266266,2025-06-20,1117.601060804332,SMA20,-0.06714884524203547,2025-06-19,-0.8523260579404492,3,2025-06-16,503,497,497,388,78.06841046277665,476,276,57.98319327731093,0.9463220675944334,True,23095.05078125,22326.627998046875,NORMAL,POINT_IN_TIME,503,497,476,NORMAL
INTELLECT-2025-11-12,INTELLECT,2025-11-03,2025-11-12,6,1186.5703125,48.276946269315246,49.07272295754412,1079.69974124821,2.213697831167848,1137.04736328125,1113.1772544970067,1042.9487091064452,1009.0631188964844,932.117373046875,436464923.8122253,94.53441295546558,91.7004048582996,82.99595141700405,89.93927125506073,0.9821073558648112,2.731023088540841,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-11-13,1137.0473475692766,1067.431560508824,69.61578706045248,2025-11-18,1067.431560508824,STOP_INTRADAY,-0.061225055587415644,,-1.0,3,2025-11-12,503,499,498,249,50.0,482,294,60.99585062240664,0.9582504970178928,True,23836.900390625,22414.982529296874,NORMAL,POINT_IN_TIME,503,498,482,NORMAL
IOB-2023-09-26,IOB,2023-09-18,2023-09-26,5,46.400001525878906,2.3909381404270555,2.9382980709120394,41.70000076293945,1.9657559028691416,45.400001525878906,45.0,36.42749996185303,31.48100006103516,27.447250032424925,1842402708.4139748,99.59100204498978,99.59100204498978,96.11451942740288,98.54805725971372,0.9760479041916168,2.549702221221695,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-09-27,45.09999847412109,40.96542624521145,4.13457222890964,2023-10-16,43.5,SMA20,-0.0354766857706034,2023-10-13,-0.3869804143058917,12,2023-09-26,501,491,491,322,65.58044806517312,488,435,89.13934426229508,0.9740518962075848,True,17276.75,15781.549765625,STRONG_MOMENTUM,POINT_IN_TIME,501,491,488,STRONG_MOMENTUM
IOC-2023-11-23,IOC,2023-11-16,2023-11-23,5,92.88905334472656,2.125724549755704,2.2825972861151698,89.54290862515695,1.5741196195688474,92.62136840820312,91.63982643120704,85.11263694763184,80.33339874267578,73.89414558410644,2644919251.62378,94.28571428571428,77.75510204081633,56.734693877551024,76.40816326530611,0.9780439121756488,0.6083138104040707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-11-24,92.88905176602896,88.97225930362816,3.9167924624007924,2024-02-28,153.92279075240782,SMA20,0.6570606312153129,2024-02-27,15.582581812100486,64,2023-11-23,501,491,491,305,62.11812627291242,488,417,85.45081967213115,0.9740518962075848,True,17639.400390625,16124.258237304688,STRONG_MOMENTUM,POINT_IN_TIME,501,491,488,STRONG_MOMENTUM
IOC-2023-12-13,IOC,2023-12-07,2023-12-13,4,108.28133392333984,2.8870971002747354,2.9134830394012217,104.04289327618577,1.4680630751043149,106.76441955566406,106.09519103329168,98.52843170166015,86.56496383666992,76.2976404953003,3136721069.046524,91.63265306122447,92.24489795918367,73.67346938775509,86.48979591836734,0.9780439121756488,0.7885313609912731,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-12-14,107.52287836921784,103.31452251633546,4.208355852882377,2024-02-28,153.92279075240782,SMA20,0.43153525172437696,2024-02-27,11.025662754115688,51,2023-12-13,501,491,491,410,83.5030549898167,489,441,90.1840490797546,0.9760479041916168,True,18751.44921875,16345.1022265625,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM
IOC-2024-01-03,IOC,2023-12-28,2024-01-03,3,118.8997802734375,3.5437520465028447,3.4278317028933527,114.48286683351512,1.2463946071738297,118.40899658203124,117.29361710747956,110.92702560424804,96.79269958496094,79.70733610153198,2491193165.395458,86.53061224489797,96.3265306122449,84.48979591836735,89.83673469387756,0.9780439121756488,1.0117146837140238,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-01-04,117.78439656198074,113.6259089077918,4.158487654188946,2024-02-28,153.92279075240782,SMA20,0.3068181800414477,2024-02-27,8.69027329058534,37,2024-01-03,501,491,491,422,85.94704684317719,489,443,90.59304703476482,0.9760479041916168,True,19367.150390625,16633.734721679688,STRONG_MOMENTUM,POINT_IN_TIME,501,491,489,STRONG_MOMENTUM
IOC-2025-12-29,IOC,2025-12-22,2025-12-29,4,160.1945037841797,3.0169810368337693,2.927183952177528,156.15196093116802,1.3399298184698551,158.55007934570312,158.51094276991918,156.86512298583983,156.2111380004883,138.67624172210694,1582753164.7134705,75.70281124497991,88.95582329317268,85.94377510040161,84.07630522088354,0.994011976047904,0.8128614838385861,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-12-30,158.56964550350696,155.42016494312364,3.1494805603833242,2026-01-08,155.42016494312364,STOP_INTRADAY,-0.01986181245712421,,-1.0,7,2025-12-29,501,498,498,188,37.75100401606426,493,235,47.66734279918864,0.9840319361277444,True,23682.099609375,22866.512548828126,NORMAL,POINT_IN_TIME,501,498,493,NORMAL
IOC-2026-02-18,IOC,2026-02-11,2026-02-18,5,177.47076416015625,4.149221417244666,4.023171433116056,168.52429686929096,2.156179772350226,174.9552001953125,172.42001615058027,166.31118698120116,161.2214813232422,145.87294288635255,2242864351.4112854,86.94779116465864,84.53815261044177,92.3694779116466,87.61044176706827,0.994011976047904,0.6075115410558996,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2026-02-19,173.94701967561355,167.51850401101194,6.428515664601605,2026-03-04,167.51850401101194,STOP_INTRADAY,-0.03695674508588806,,-1.0,8,2026-02-18,501,499,449,232,51.67037861915368,444,181,40.76576576576576,0.8862275449101796,True,23645.80078125,23254.83354492188,NORMAL,POINT_IN_TIME,501,449,444,NORMAL
IPCALAB-2024-04-24,IPCALAB,2024-04-18,2024-04-24,4,1341.9410400390625,38.61303622648169,36.38717305823969,1300.5107294800432,1.0729617405897092,1336.929443359375,1325.666514465934,1278.895050048828,1219.76599609375,1030.6587603759765,787552863.2211914,75.81967213114754,75.61475409836066,71.31147540983606,74.38524590163935,0.9740518962075848,0.9502881456347284,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-25,1338.6163984409905,1291.413936215483,47.20246222550736,2024-05-07,1291.413936215483,STOP_INTRADAY,-0.0352621275822419,,-1.0,7,2024-04-24,501,493,492,329,66.869918699187,479,378,78.91440501043841,0.9560878243512974,True,20730.650390625,18363.75826660156,STRONG_MOMENTUM,POINT_IN_TIME,501,492,479,STRONG_MOMENTUM
IPCALAB-2024-09-30,IPCALAB,2024-09-25,2024-09-30,3,1489.2919921875,35.76606271972499,36.42088156976692,1446.107528783,1.207414518699136,1488.944091796875,1479.303382284506,1442.9146606445313,1374.176044921875,1232.9487225341798,477848792.7334595,81.79959100204499,92.84253578732108,49.48875255623722,76.52351738241309,0.978,0.9830847961934294,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-10-01,1488.8944156363943,1437.0023083905585,51.89210724583586,2024-10-24,1548.825867548395,SMA20,0.04025231828570221,2024-10-23,1.1549242282275982,16,2024-09-30,500,494,494,305,61.74089068825911,485,405,83.50515463917526,0.97,True,24245.19921875,21314.537783203126,STRONG_MOMENTUM,POINT_IN_TIME,500,494,485,STRONG_MOMENTUM
IPCALAB-2025-01-07,IPCALAB,2025-01-02,2025-01-07,3,1735.607421875,47.38140020721626,45.32090282319948,1694.855533993655,0.8600819668292218,1727.6461181640625,1727.596294516252,1610.951220703125,1572.57521484375,1380.5024896240234,761566294.9359741,96.15384615384616,90.08097165991904,94.53441295546558,93.23886639676114,0.9860279441117764,0.9563047567029472,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2025-01-08,1723.6655450428652,1683.525308287855,40.140236755010164,2025-01-08,1683.525308287855,STOP_INTRADAY,-0.023287717777065578,,-1.0,0,2025-01-07,501,496,496,199,40.12096774193548,488,215,44.05737704918033,0.9740518962075848,True,22341.650390625,22385.204228515624,HOSTILE,POINT_IN_TIME,501,496,488,HOSTILE
IRB-2023-11-23,IRB,2023-11-17,2023-11-23,4,18.71116828918457,0.7528870265408918,0.7347437805663997,17.67984807571309,1.36982067310927,18.539287567138672,18.41650841220113,17.26532654762268,16.326169033050537,14.126189985275268,941432672.8079244,88.36734693877551,94.6938775510204,68.9795918367347,85.08163265306122,0.9780439121756488,0.9382797554975574,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2023-11-24,18.5638393423809,17.496162130571488,1.0676772118094107,2023-12-21,18.809391726899456,SMA20,0.013227456884846332,2023-12-20,0.22998747355712093,18,2023-11-23,501,491,491,305,62.11812627291242,488,417,85.45081967213115,0.9740518962075848,True,17639.400390625,16124.258237304688,STRONG_MOMENTUM,POINT_IN_TIME,501,491,488,STRONG_MOMENTUM
IRB-2024-04-22,IRB,2024-04-09,2024-04-22,7,34.62417984008789,1.677293904683346,1.5988538672405992,31.0092878360399,2.155192953336608,32.97657775878906,32.95197846976839,31.342501163482662,31.13223159790039,20.6219832611084,1412892091.3900375,90.98360655737704,96.72131147540983,97.74590163934424,95.30737704918032,0.9740518962075848,0.5533506830972679,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-04-23,33.19788953194584,30.60957436922975,2.588315162716089,2024-05-07,33.44380133958532,SMA20,0.007407453037122823,2024-05-06,0.09500844842303854,9,2024-04-22,501,493,492,278,56.50406504065041,479,367,76.61795407098121,0.9560878243512974,True,20574.849609375,18317.231513671875,NORMAL,POINT_IN_TIME,501,492,479,NORMAL
IRCON-2024-06-03,IRCON,2024-05-21,2024-06-03,9,281.3939514160156,12.563935366283252,13.340170046734432,254.58990932536437,2.133411332454238,278.6747436523437,267.26358110003696,251.50890731811523,234.4334652709961,180.7217693328857,3142389245.0740814,87.34693877551021,82.85714285714286,87.95918367346938,85.73469387755102,0.9780439121756488,1.8230919031477544,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,2024-06-04,278.6747212226506,251.25486681368076,27.419854408969826,2024-06-04,251.25486681368076,STOP_INTRADAY,-0.09839376276638453,,-1.0,0,2024-06-03,501,493,493,303,61.4604462474645,480,347,72.29166666666667,0.9580838323353292,True,21797.400390625,18918.27002929688,STRONG_MOMENTUM,POINT_IN_TIME,501,493,480,STRONG_MOMENTUM
